"content","cmp_code","eu_code"
"A ampliação do sistema complementar de previdência, além de melhorar as aposentadorias dos beneficiados e o equilíbrio financeiro do sistema de previdência básica,","504",NA
"reforçará a poupança interna e o financiamento do investimento produtivo.","410",NA
"A fim de assegurar coerência à execução dessa estratégia, o Governo José Serra criará uma Equipe Social com a mesma força e prestígio da Equipe Econômica, ambas coordenadas diretamente pelo presidente.","416.2",NA
"Além de metas econômicas, o governo definirá metas sociais e fará a discriminação das metas por regiões.","416.2",NA
"Montará um sistema de informações, monitoramento permanente e avaliação periódica da execução dessas metas e de seus resultados.","416.2",NA
"E, para facilitar o controle público e incentivar o espírito de iniciativa dos responsáveis pelo cumprimento das metas, divulgará periodicamente indicadores sociais, à semelhança dos indicadores econômicos, que já são publicados regularmente.","202.1",NA
"O segundo objetivo do Plano Social do Governo José Serra será avançar ainda mais na universalização dos serviços básicos de saúde, educação e previdência.","504",NA
"Universalizar significa que o acesso de todas as pessoas a esses serviços, com boa qualidade,","504",NA
"será garantido na prática, não apenas na Constituição.","203",NA
"Significa que a ausência de uma criança da escola, a recusa de atendimento a uma mulher grávida, ou a falta de ajuda financeira a um idoso não serão toleradas.","504",NA
"É garantindo o acesso a serviços de saúde, educação e previdência de boa qualidade que se começa a assegurar a igualdade de oportunidades a todos os brasileiros.","504",NA
"SAÚDE","H",NA
"Na área de saúde, os próximos quatro anos serão marcados pela consolidação e aprofundamento dos avanços liderados por José Serra como ministro.","504",NA
"Hoje, certamente, os serviços são melhores que ontem, mas temos de avançar muito mais.","504",NA
"Há mais por fazer do que já foi feito.","504",NA
"O Governo José Serra triplicará, em quatro anos, a cobertura do Programa de Saúde da Família.","504",NA
"Isso representa praticamente a universalização do atendimento.","504",NA
"Não faltarão recursos, experiência nem competência para tanto: quando José Serra assumiu o Ministério da Saúde, a cobertura do Programa de Saúde da Família era de cerca de 5 milhões de pessoas, e subiu para mais de 50 milhões em quatro anos.","504",NA
"Os recursos serão garantidos com a aplicação da Emenda Constitucional nº 29, de 2000, coordenada pelo então ministro José Serra.","504",NA
"REDUZIR AS FILAS, HUMANIZAR O ATENDIMENTO","H",NA
"O Governo José Serra implementará ações coordenadas para ampliar e reorganizar a rede de assistência, com o objetivo fundamental de reduzir o tempo que o cidadão tem de esperar para conseguir o tratamento de que precisa.","504",NA
"Reduzir as desigualdades da rede de assistência, investindo mais nas regiões Nordeste, Norte e Centro-Oeste, permitirá que as pessoas sejam atendidas na região em que vivem, ou seja, mais rapidamente.","503",NA
"Como ministro, José Serra introduziu o Cartão Nacional de Saúde, que identifica instantaneamente onde o paciente foi atendido, por quais médicos, o problema, o tratamento prescrito e o resultado.","504",NA
"Com a difusão desse cartão, nos próximos anos, e a interligação das centrais de marcação de exames, de tratamentos ambulatoriais (como a hemodiálise) e de internação, será possível verificar rapidamente onde a pessoa vai ser tratada, onde sua cirurgia poderá ser realizada e assim por diante.","504",NA
"No caso dos transplantes, a ampliação da capacidade do SUS e a conseqüente redução das filas de espera significarão uma promessa de vida para milhares de pacientes.","504",NA
"A intensificação dos mutirões realizados na gestão de José Serra no Ministério da Saúde também permitirá reduzir o tempo de espera por cirurgias eletivas.","504",NA
"O maior exemplo é o da catarata: com os mutirões, dobramos de 130 para 260 mil por ano o número de pessoas atendidas, ou seja, de pessoas que voltaram a enxergar.","504",NA
"Além dos investimentos, das ações ousadas para ampliar a capacidade de atendimento da rede pública e reduzir o tempo de espera das pessoas,","504",NA
"é fundamental ampliar o controle social.","202.1",NA
"O sistema de saúde é responsabilidade das três esferas de governo – União, estados e municípios.","301",NA
"O usuário não pode ser vítima de um jogo de empurra sobre quem é responsável por seu atendimento.","504",NA
"Será criado o Código de Defesa dos Usuários dos Serviços Públicos de Saúde, estabelecendo seus direitos, independentemente de quem seja o responsável direto por ele.","504",NA
"As principais metas do Governo José Serra para a saúde são: Ampliar a cobertura do Programa Saúde da Família para praticamente toda a população brasileira, o que implicará passar de 15 mil para 45 mil o número de equipes.","504",NA
"Ampliar a distribuição gratuita de medicamentos diretamente fornecidos pelo SUS,","504",NA
"duplicar os recursos do programa de Assistência Farmacêutica Básica","504",NA
"e atingir 500 mil pacientes que necessitam de medicamentos estratégicos e excepcionais.","504",NA
"Criar o auxílio-medicamento para a compra subsidiada de alguns remédios de uso continuado nas farmácias","504",NA
"e estimular ainda mais a produção de medicamentos genéricos, mais baratos.","504",NA
"A meta é ampliar para 40% a participação dos genéricos no volume total dos medicamentos comercializados.","504",NA
"A qualidade e a humanização dos serviços avançarão, com as seguintes medidas:","504",NA
"Reorganizar a rede de hospitais e ambulatórios, para que todo cidadão possa ser atendido em sua região de moradia, mesmo nos casos médicos de média e alta complexidade.","504",NA
"Serão criadas 120 Regiões de Atenção Integral à Saúde, como referência para a reorganização das redes de assistência.","504",NA
"Isso vai garantir que, além da atenção básica, em cada uma delas estarão disponíveis todos os serviços, como clínicas de especialidades, exames de laboratório, serviços ambulatoriais e hospitalares, inclusive de alta complexidade.","504",NA
"Levar o Cartão Nacional de Saúde – SUS, que está começando a ser implantado, a mais de 4 mil municípios, até 2006.","504",NA
"Estarão interligadas ao sistema todas as regiões metropolitanas e as cidades com mais de 20 mil habitantes.","504",NA
"Criar o Código de Defesa do Usuário da Saúde Pública, estabelecendo direitos, responsabilidades e punições,","504",NA
"e envolvendo todo o sistema de defesa do consumidor e do usuário do sistema público.","403",NA
"Criar o cargo de Ouvidor no Ministério da Saúde, para receber as demandas dos usuários dos serviços de saúde e encaminhá-las aos órgãos competentes para que os problemas sejam solucionados.","303",NA
"Expandir o atendimento do SUS aos dependentes químicos (álcool e drogas), com a meta de implantar 190 novos serviços, que funcionarão com centros de atendimento diário, abertos e vinculados à comunidade, no âmbito do Programa Nacional para Atenção Comunitária a Usuários de Álcool e Drogas.","504",NA
"Consolidar a posição brasileira de segundo país do mundo em número de transplantes, aumentando esse número dos cerca de 7.200 transplantes realizados em 2001 para 11.300 em 2006.","504",NA
"SAÚDE DA CRIANÇA E REDUÇÃO DA MORTALIDADE INFANTIL","H",NA
"Como ministro da Saúde, José Serra ajudou a acelerar a queda da mortalidade infantil, pelo que o Brasil obteve reconhecimento internacional.","504",NA
"O Governo José Serra terá o compromisso de adotar todas as medidas necessárias para reduzir a mortalidade infantil do índice atual de 29,6 para menos de 20 mortes por mil crianças nascidas vivas, nos próximos quatro anos.","504",NA
"No Nordeste, a meta é reduzir a mortalidade infantil em 50%, dos atuais 44 para 22 por mil nascidos vivos.","504",NA
"Com relação à mortalidade materna a meta é reduzir de 27 para menos de 20 óbitos por 100 mil partos.","504",NA
"Estão incluídas entre as medidas nesse sentido: Garantir a transferência para os municípios, nos próximos quatro anos, de R$ 3 bilhões a fundo perdido para investimentos em saneamento básico na área da saúde,","504",NA
"com prioridade para o Nordeste.","503",NA
"Aumentar o número de gestantes e crianças (de 6 meses a 6 anos) beneficiadas pelo programa Bolsa-Alimentação de 1 milhão em agosto de 2002 para 5 milhões em finais de 2006.","504",NA
"Aumentar a oferta e melhorar a qualidade da assistência às doenças prevalentes e da assistência pré-natal,","504",NA
"especialmente no Nordeste.","503",NA
"Aumentar em 50% a oferta de leitos de UTI neonatal.","504",NA
"De onde virão os recursos","H",NA
"Os recursos para financiar as metas da saúde virão basicamente da aplicação mínima obrigatória de parcelas das receitas de impostos,","504",NA
"fixada na Emenda Constitucional nº 29, de 2000.","203",NA
"Em 2002, o setor de saúde deve receber cerca de R$ 40 bilhões, em todo o país, provenientes da arrecadação da União, dos estados e dos municípios.","504",NA
"Esse valor crescerá, ano a ano, até chegar a R$ 61 bilhões, em 2006, incluindo a contrapartida de estados e municípios.","504",NA
"Uma expansão do PIB de 4,5% ao ano permitirá o acréscimo de R$ 21 bilhões.","410",NA
"Os recursos federais para o orçamento da saúde até 2006 serão R$ 9 bilhões superiores ao atual, ao passo que os estaduais e municipais representarão R$ 12 bilhões a mais no Sistema Único de Saúde.","504",NA
"Assim, estarão assegurados os meios para que o Brasil chegue a ter 160 milhões de pessoas atendidas pelo Saúde da Família, entre outros programas importantes.","504",NA
"EDUCAÇÃO","H",NA
"Na área de educação, o objetivo maior do Governo José Serra será assegurar ensino de qualidade para todos.","506",NA
"Para isso, investirá na valorização do professor, por meio da formação continuada,","506",NA
"de incentivos à carreira e de mudanças nas condições de trabalho;","701",NA
"na escola, garantindo o suprimento de materiais básicos","506",NA
"e aumentando o número de escolas equipadas com laboratórios, bibliotecas e computadores;","506",NA
"e na interação da escola com a família e a comunidade.","506",NA
"As principais metas do Governo José Serra na área da educação serão: Consolidar a universalização já alcançada do ensino fundamental para as crianças de 7 a 14 anos.","506",NA
"Criar um programa de educação ampliada, com agenda integral que garanta a oferta de atividades educacionais,","506",NA
"culturais e esportivas, numa primeira etapa, para 20% dos alunos matriculados no ensino fundamental.","502",NA
"Ampliar progressivamente o acesso das crianças de 4 a 6 anos à pré-escola, começando pelas de 6 anos, com a criação de 4 milhões de novas vagas.","506",NA
"Dobrar a proporção de jovens de 15 a 17 anos matriculados no ensino médio, de cerca de um terço para dois terços, atingindo no mínimo 10 milhões de matrículas até 2006.","506",NA
"Aumentar em pelo menos 50% as matrículas na educação profissional, complementar à educação básica, a fim de ampliar as chances de emprego dos jovens.","506",NA
"Erradicar o analfabetismo dos jovens e adultos com menos de 30 anos e continuar reduzindo o analfabetismo entre os adultos com idade superior.","506",NA
"Para tanto, serão ampliadas as parcerias com empresas e entidades da sociedade civil, nos moldes do programa Alfabetização Solidária.","506",NA
"Fortalecer as atividades de ensino superior","506",NA
"e de pesquisa científica e tecnológica, garantindo a formação dos especialistas altamente qualificados necessários para o Brasil dar conta dos desafios de uma economia baseada cada vez mais no conhecimento.","411",NA
"Orientar a política para o ensino superior pela expansão com qualidade, assegurada por um amplo e rigoroso processo de avaliação das instituições de ensino, bem como o descredenciamento das instituições deficientes.","506",NA
"Estimular a complementaridade entre os setores público e privado, mantendo as universidades públicas como espinha dorsal do sistema de ensino superior nos campos da pesquisa e geração de conhecimento e formação de quadros de alto padrão.","506",NA
"Determinar que todas as instituições públicas de ensino superior organizem curso pré-vestibular gratuito para jovens carentes, oferecendo incentivos em títulos e ajuda financeira para que os alunos de graduação das próprias faculdades dêem as aulas.","506",NA
"Ampliar o crédito educativo para os estudantes universitários de menor renda.","506",NA
"Serão metas adicionais do Governo José Serra, em cada um dos três níveis de ensino:","506",NA
"ENSINO FUNDAMENTAL","H",NA
"Ampliar progressivamente o tempo de permanência dos alunos na escola, de modo a atingir, no mínimo, 5 horas de permanência no turno diurno","506",NA
"e evitar o atendimento a alunos com menos de 14 anos no período noturno.","506",NA
"Ampliar em 20% o número de famílias atendidas pelo programa Bolsa-Escola, passando de 8,5 milhões para mais de 10 milhões de crianças.","504",NA
"Instalar computadores ligados à internet em todas as escolas públicas com mais de 100 alunos.","411",NA
"Distribuir 90 mil bolsas por ano para os professores do ensino fundamental que não têm condições financeiras de arcar com os custos do ensino universitário.","506",NA
"ENSINO MÉDIO","H",NA
"Alcançar 100% de professores de ensino médio com formação de ensino superior e licenciatura completa.","506",NA
"Implementar 400 projetos de educação profissional, o que significará 1 milhão de novas matrículas no nível básico e 600 mil novas matrículas no nível técnico.","506",NA
"De onde virão os recursos","H",NA
"Assim como a saúde, a educação se beneficiará do impacto do crescimento econômico sobre a arrecadação de impostos,","506",NA
"já que 25% desses valores se destinam à aplicação obrigatória em educação por parte de municípios e estados e 18% por parte da União.","410",NA
"Uma expansão do PIB de 4,5% ao ano","410",NA
"proporcionará um aumento dos recursos destinados à educação de cerca de R$ 69 bilhões, em 2002, para R$ 93 bilhões, em 2006.","506",NA
"Serão, portanto, mais R$ 24 bilhões anuais.","506",NA
"Assim, em 2006, a União dedicará à educação R$ 4 bilhões a mais do que atualmente, enquanto os estados e municípios aplicarão mais R$ 20 bilhões.","506",NA
"Isso vai estimular a ampliação gradual da bem-sucedida experiência do Fundo de Desenvolvimento do Ensino Fundamental – FUNDEF para a educação infantil (de 4 a 6 anos de idade) e para o ensino médio.","506",NA
"Os municípios passarão a destinar uma porcentagem mínima obrigatória à educação infantil.","506",NA
"Os estados destinarão porcentagem similar para o desenvolvimento do ensino médio.","506",NA
"É o impulso que falta para que o Brasil atinja a universalização da educação infantil, criando 4 milhões de novas vagas na rede municipal, progressivamente até 2006.","506",NA
"E também para que se consiga dobrar a taxa de escolaridade líquida no ensino médio, entre os adolescentes de 15 a 17 anos.","506",NA
"Além disso, serão adotados mecanismos de apoio federal ao programa de expansão da carga horária.","506",NA
"ENSINO SUPERIOR","H",NA
"Aumentar em 50% o número de alunos no ensino superior até 2006.","506",NA
"Ampliar de 51% para 75% o número de docentes com mestrado ou doutorado nas instituições de ensino superior.","506",NA
"Ampliar em 20% as vagas nos cursos diurnos nas instituições federais de ensino superior e dobrar a oferta nos cursos noturnos – de 100 mil para 200 mil matrículas noturnas.","506",NA
"PREVIDÊNCIA","H",NA
"A Constituição de 1988","203",NA
"universalizou a cobertura básica da Previdência Social.","504",NA
"Os trabalhadores rurais idosos, independentemente do tempo de contribuição, passaram a ter direito ao benefício da aposentadoria, sendo o piso elevado a um salário mínimo.","504",NA
"Os benefícios de caráter assistencial, desvinculados de contribuição anterior, como os pagos a idosos e a portadores de deficiências, também foram vinculados ao piso de um salário mínimo.","504",NA
"A universalização da cobertura tem cumprido um papel importante de complementação de renda, principalmente na área rural,","504",NA
"mas tem acarretado dificuldades para o equilíbrio atuarial do sistema previdenciário.","414",NA
"Atualmente, cerca de 31 milhões de brasileiros recebem benefícios da Previdência Social, a maioria pelo Instituto Nacional do Seguro Social – INSS, os demais pelos diferentes regimes de servidores públicos.","504",NA
"Por sua importância para a economia e para a vida das pessoas, garantir a sustentação e o aperfeiçoamento do sistema previdenciário brasileiro é um compromisso fundamental do Governo José Serra.","504",NA
"O INSS, responsável pelo Regime Geral de Previdência Social, enfrenta quatro problemas principais: atende os segurados de forma ainda insatisfatória;","504",NA
"paga benefícios de baixo valor à maioria dos aposentados e pensionistas;","504",NA
"arca com despesas de caráter assistencial;","504",NA
"e apresenta um déficit persistente em torno de 1% do PIB.","414",NA
"Para reduzir o déficit","414",NA
"e melhorar as aposentadorias e pensões, o Governo José Serra se empenhará em aumentar a receita do INSS, elevando o número de contribuintes por meio de três ordens de fatores:","504",NA
"a aceleração do crescimento da economia e do emprego;","410",NA
"a diminuição das relações informais de trabalho;","701",NA
"e a intensificação do combate às fraudes e à sonegação.","605.1",NA
"Para estimular a contratação de trabalhadores com carteira assinada, direitos garantidos e contribuição previdenciária regular,","701",NA
"o Governo José Serra caminhará, no contexto da reforma tributária, para a desoneração da folha salarial, mudando a forma de arrecadar a contribuição patronal à previdência, sem diminuir seu montante.","408",NA
"A forma de fazê-lo será objeto de amplo debate nacional.","202.1",NA
"Esse será um poderoso fator de desestímulo à informalidade.","701",NA
"Para atrair os trabalhadores autônomos que se mantêm à margem do sistema, estabelecerá um novo regime previdenciário, de caráter contributivo, mas dotado da flexibilidade necessária para compatibilizar o valor da contribuição com a flutuação de rendimentos própria da atividade autônoma.","504",NA
"Portanto, no que diz respeito ao INSS, o Governo José Serra orientará sua ação pelos seguintes objetivos: Melhorar o atendimento aos segurados","504",NA
"com serviços mais ágeis e qualificados, especialmente na concessão de benefícios, que terá seu prazo médio reduzido de 16 para 5 dias.","303",NA
"Aumentar a receita do INSS para diminuir o déficit e poder melhorar o valor das aposentadorias e pensões pagas aos segurados.","504",NA
"Alterar a forma de contribuição patronal ao INSS para incentivar a contratação formal de trabalhadores.","701",NA
"Ampliar o número de contribuintes autônomos de 6 milhões para 10 milhões.","504",NA
"Combater as fraudes no pagamento de benefícios","304",NA
"e reforçar a fiscalização sobre as empresas e demais empregadores.","303",NA
"Em relação aos servidores públicos, o Governo José Serra respeitará os direitos adquiridos pelos antigos funcionários e os regimes especiais de previdência das carreiras de Estado.","504",NA
"Ao mesmo tempo, apoiará o projeto de lei complementar, em tramitação no Congresso Nacional, que estende aos demais servidores públicos o Regime Geral de Previdência do INSS, com o teto de 10 salários mínimos para o pagamento das contribuições e benefícios, estabelecendo regras para a constituição de fundos que complementarão as aposentadorias desses servidores, em regime de capitalização.","505",NA
"5. UNINDO O BRASIL PELO DESENVOLVIMENTO","H",NA
"Junto com as políticas horizontais, destinadas a garantir a todos oportunidades de trabalho e acesso a serviços sociais de qualidade,","504",NA
"o Plano Social incluirá medidas específicas para tratar de modo adequado os desiguais.","503",NA
"A integração de políticas econômicas e sociais terá sempre em vista a redução das desigualdades em suas várias dimensões: entre pessoas e grupos sociais, entre campo e cidade, entre regiões e microrregiões.","503",NA
"Para isso, o Governo José Serra vai aprimorar os programas de transferência de renda destinados a pessoas e famílias mais vulneráveis;","503",NA
"adotar medidas específicas para melhorar a qualidade de vida nas grandes cidades;","503",NA
"consolidar os assentamentos da reforma agrária e fortalecer a agricultura familiar;","703.1",NA
"incentivar o desenvolvimento das localidades mais pobres","503",NA
"e promover a integração das regiões Norte e Nordeste ao desenvolvimento nacional.","503",NA
"Além de articular ações em diferentes áreas do governo federal, essa estratégia de desenvolvimento exigirá uma integração cada vez mais estreita de programas e iniciativas do governo federal com os estados e municípios.","302",NA
"José Serra tem a experiência de consolidar e ampliar o Sistema Único de Saúde, que, ao lado do FUNDEF, é um caso de sucesso na articulação de diferentes níveis de governo, sem ingerências políticas.","302",NA
"Agora essa experiência pode e deve ser expandida para outras áreas de governo – como é o caso particular da segurança pública.","302",NA
"A redução das desigualdades sociais e regionais só pode ser fruto de um amplo esforço coletivo.","503",NA
"O governo fará sua parte, e cada brasileiro terá chance de também fazer a sua, empenhando-se na melhoria de sua própria vida e ajudando os outros, o que se chama solidariedade.","606.1",NA
"Serão buscadas parcerias com organizações não-governamentais, com entidades representativas da sociedade e com o setor privado da economia.","606.1",NA
"Parcerias bem-sucedidas, como a que existe no combate ao analfabetismo pela Comunidade Solidária, serão continuadas e ampliadas.","606.1",NA
"AJUDANDO A QUEM SE AJUDA","H",NA
"Não basta a disponibilidade de vagas na escola para que elas sejam preenchidas por crianças que têm fome e precisam trabalhar.","504",NA
"Assim como há pessoas e famílias tão desprovidas e desalentadas que não se animam a procurar os serviços de saúde.","504",NA
"A fim de ajudar essas pessoas e famílias e incentivá-las a ajudarem a si mesmas, o Governo José Serra garantirá a continuidade dos programas federais de transferência de renda que protegem os grupos mais vulneráveis entre os pobres: Bolsa-Alimentação, para crianças de 0 a 6 anos;","504",NA
"Bolsa-Escola, para crianças de 6 a 14 anos;","504",NA
"Programa de Erradicação do Trabalho Infantil, para menores de 15 anos;","706",NA
"Agente Jovem, para adolescentes em situação de risco;","706",NA
"Abono Salarial, para trabalhadores que ganham até dois salários mínimos;","504",NA
"Seguro-Desemprego e Bolsa-Qualificação, para trabalhadores desempregados;","504",NA
"Benefício Mensal da Assistência Social para idosos e portadores de deficiência;","504",NA
"Renda Mensal Vitalícia, também para idosos;","504",NA
"Seguro-Safra, para agricultores atingidos pela seca;","703.1",NA
"Auxílio-Gás, para famílias pobres;","504",NA
"Aposentadoria Rural.","703.1",NA
"Os programas de transferência de renda mais novos, como Bolsa-Escola e Bolsa-Alimentação, não se limitam a dar proteção sem uma contrapartida do beneficiário.","504",NA
"O governo fornece o auxílio em dinheiro, mas a família faz a sua parte: garante a freqüência das crianças à escola, os cuidados alimentares e o cumprimento de uma agenda de saúde com caráter preventivo.","504",NA
"Isso aumenta a eficácia das políticas de saúde e educação e estimula os mais carentes a recuperarem a confiança na possibilidade de mudar suas vidas com o próprio esforço.","504",NA
"O Governo José Serra concluirá a implantação do Cartão do Cidadão e o cadastramento unificado dos beneficiados, para articular melhor os vários programas, fiscalizar melhor sua execução e avaliar os resultados.","504",NA
"Isso permitirá ampliar o atendimento das famílias que vivem em situação de pobreza e têm crianças e jovens.","504",NA
"VIDA MELHOR NAS CIDADES","H",NA
"Os pobres das periferias das grandes cidades são os que mais sofrem com a carência de habitação,","504",NA
"infra-estrutura","411",NA
"e serviços urbanos,","504",NA
"além de serem as maiores vítimas da degradação ambiental,","501",NA
"da violência urbana,","605.1",NA
"do desemprego e do subemprego.","701",NA
"Todos os moradores das grandes cidades padecem com o trânsito congestionado e a insuficiência do transporte coletivo.","411",NA
"O Governo José Serra coordenará um esforço nacional para expandir e dar maior eficácia aos investimentos em habitação, saneamento","504",NA
"e transporte, fundamentais para a melhoria da qualidade de vida das pessoas","411",NA
"e para fomentar a geração de trabalho e renda na construção civil.","701",NA
"Da mesma forma, estimulará os processos de renovação urbana, especialmente em áreas degradadas, por meio de engenharias financeiras estruturadas pela CEF e pelo BNDES, operações urbanas em áreas portuárias e centros históricos ou empreendimentos imobiliários de grande porte e parques tecnológicos.","411",NA
"O Conselho Nacional de Desenvolvimento Urbano, já criado por lei, será instalado, com suas câmaras especializadas, para articular a participação dos estados, municípios e entidades representativas da sociedade nessa empreitada.","302",NA
"As propostas do Governo José Serra para habitação, saneamento e transporte urbano são apresentadas em outra parte deste programa, em que se enfatiza a importância dos três setores para a geração de empregos.","701",NA
"Combatendo a pobreza urbana","H",NA
"O crescimento acelerado e desordenado das cidades brasileiras gerou ocupações de baixa renda em locais inadequados, como encostas de morros, mangues e margens de rios.","504",NA
"Para que as cidades brasileiras deixem de ser cidades partidas, é preciso uma ação multilaretal, envolvendo investimentos em saneamento, drenagem, pavimentação, construção de habitações e melhorias habitacionais, regularização fundiária, transporte coletivo, serviços de saúde, educação e promoção social, além da geração de renda e emprego a partir das vocações do bairro.","504",NA
"O Governo José Serra vai enfrentar esse desafio, fomentando e financiando projetos municipais de erradicação de pobreza urbana com recursos do orçamento da União (Habitar Brasil) e de financiamentos do BNDES e CEF.","504",NA
"O NOVO BRASIL RURAL","H",NA
"O imenso potencial de desenvolvimento do Brasil rural começou a ser redescoberto nos últimos oito anos.","703.1",NA
"Uma das dimensões desse desenvolvimento, mais conhecida, foi a extraordinária expansão e modernização da agricultura empresarial, dedicada principalmente à produção de grãos, à criação de gado e à fruticultura irrigada (ver item específico).","703.1",NA
"Outra dimensão, menos percebida, foi o desenvolvimento da agricultura familiar.","703.1",NA
"Com 4,2 milhões de estabelecimentos, ela representa hoje 30% da área cultivada no país, 38% do valor bruto da produção e 50% da maioria dos produtos da cesta básica.","703.1",NA
"Ocupando 77% da mão-de-obra utilizada na agricultura, é responsável por cerca de 14 milhões de postos de trabalho, permanentes e temporários.","701",NA
"A ampliação do acesso à terra, com o assentamento de mais de 500 mil famílias em 18 milhões de hectares nos últimos oito anos, no maior programa de reforma agrária já realizado no Brasil, fortaleceu a agricultura familiar e a geração de oportunidades de trabalho.","703.1",NA
"Estima-se que, para cada família assentada, são criadas três oportunidades de ocupação, diretas ou indiretas.","701",NA
"Há uma terceira dimensão do Brasil rural menos considerada: o fato de que um terço da população brasileira vive em 4.500 municípios cujas atividades produtivas são essencialmente agrícolas, embora desenvolvam secundariamente atividades terciárias e secundárias.","703.1",NA
"Uma parte dessa população, a que reside nas sedes dos municípios ou de seus distritos, é considerada urbana pelos censos do IBGE.","703.1",NA
"A contagem de todos os moradores dessas pequenas cidades e vilas como pertencendo à população urbana tem levado à avaliação equivocada de que a população rural brasileira já é inferior a 19% e se aproximará de 10% por volta de volta de 2005, tendendo ao desaparecimento.","703.1",NA
"É preciso adotar um enfoque inovador para não subestimar a importância do Brasil rural e de seus problemas.","703.1",NA
"Ele deve ser considerado como a parcela do território brasileiro em que vivem pequenas comunidades cuja atividade econômica de maior expressão é agrícola, mas que têm potencial para combiná-la com ocupações não-agrícolas.","703.1",NA
"Para isso, precisa haver estímulo à formação de cadeias produtivas agrícolas","703.1",NA
"e não-agrícolas, voltadas para o suprimento de mercados locais e regionais,","410",NA
"e apoio à construção da infra-estrutura econômica e social necessária, como estradas, redes de água e esgoto, escolas, postos de saúde ou hospitais,","411",NA
"centros culturais e esportivos.","502",NA
"Esse enfoque ampliado é necessário para integrar atividades agrícolas e não-agrícolas, garantindo a consolidação dos assentamentos da reforma agrária, implantados nos últimos anos,","703.1",NA
"o apoio à modernização da agricultura familiar","411",NA
"e o aproveitamento das novas funções que o meio rural tende a assumir, como a proteção ambiental, o turismo ecológico,","416.2",NA
"as atividades de lazer","502",NA
"e a produção de bens e serviços não-agrícolas.","410",NA
"Os projetos de assentamentos rurais não se consolidarão isolados dos processos de desenvolvimento locais e regionais.","410",NA
"Adotando esse enfoque, o Governo José Serra combinará medidas de reforma agrária, de apoio à agricultura familiar","703.1",NA
"e de fomento ao desenvolvimento integrado de microrregiões rurais.","410",NA
"Na formulação e implementação dessas medidas, cinco princípios serão observados: participação das organizações e movimentos sociais","606.1",NA
"e dos trabalhadores e trabalhadoras assentados ou a serem assentados;","701",NA
"integração entre os órgãos federais, estaduais e municipais, de forma a garantir a devida articulação entre os diversos programas públicos;","302",NA
"descentralização das ações para melhorar a agilidade e a redução de custos na execução;","301",NA
"proteção ambiental para garantir uma nova relação com o território,","501",NA
"resgatando valores em que a natureza seja vista como fonte de sobrevivência e desenvolvimento social;","416.2",NA
"e atenção ao mercado, para garantir a viabilidade econômica dos projetos.","410",NA
"Indicam-se, a seguir, as principais medidas e metas de desenvolvimento rural que o Governo José Serra implementará.","410",NA
"REFORMA AGRÁRIA","H",NA
"Consolidar os assentamentos implantados nos últimos oito anos, para que os agricultores assentados tenham uma vida digna e melhores condições de produzir.","703.1",NA
"Um programa de solução das carências mais sentidas pelos assentados será estabelecido, com metas, cronogramas e recursos definidos.","703.1",NA
"Prosseguir no programa de reforma agrária com a implantação de novos assentamentos rurais.","703.1",NA
"Os recursos destinados a novos projetos e a sua consolidação em três anos, em média, serão garantidos.","703.1",NA
"As famílias serão contempladas com créditos de apoio, com valores atualizados periodicamente.","703.1",NA
"A capacitação básica dos agricultores assentados será proporcionada ao longo dos primeiros dois anos.","703.1",NA
"A infra-estrutura básica (como estrada, eletrificação rural e abastecimento de água) terá recursos assegurados antes da criação do projeto de assentamento e será implantada no prazo máximo de três anos a partir do início do projeto.","411",NA
"Os serviços básicos de saúde","504",NA
"e educação serão articulados pelo INCRA com outros órgãos do governo federal, de preferência antes da criação dos projetos.","506",NA
"Obter as terras para os novos assentamentos por meio, principalmente, da desapropriação por interesse social de áreas improdutivas, mas também pela arrecadação de terras públicas e pelo preenchimento de vagas em projetos de assentamento já criados.","703.1",NA
"Somente em casos especiais, para atender a necessidades emergenciais, adquirir terras pela compra de áreas produtivas.","703.1",NA
"Dar prosseguimento aos programas de crédito à aquisição de lotes","703.1",NA
"e à montagem de infra-estrutura, como o Banco da Terra, o Programa de Crédito Fundiário e de Combate à Pobreza Rural e o Projeto Casulo, desenvolvidos de forma complementar aos mecanismos tradicionais de reforma agrária.","411",NA
"Reforçar a atuação do Banco da Terra, elevando o teto de financiamento para R$ 30 mil","703.1",NA
"e instalando uma gerência estadual em São Paulo, o único estado que não conta com uma coordenação estadual.","301",NA
"AGRICULTURA FAMILIAR","H",NA
"Agilizar e desburocratizar o processo de contratação das operações de crédito e aumentar a capacidade dos agricultores familiares de aplicar os recursos contratados junto ao PRONAF,","703.1",NA
"mediante ações de capacitação, assistência técnica e assessoramento para o agronegócio.","411",NA
"Criar o Seguro de Renda Agrícola, inclusive para os agricultores familiares, cabendo ao governo federal, para viabilizá-lo, subvencionar com recursos orçamentários parte dos prêmios pagos pelos agricultores para a contratação do seguro.","504",NA
"Criar e consolidar Agências Regionais de Comercialização em todas as regiões consideradas prioritárias para a política de fortalecimento da agricultura familiar.","703.1",NA
"O papel do governo federal será de indução e apoio, cabendo a gestão às organizações de agricultores familiares e assentados da reforma agrária e às instituições parceiras.","703.1",NA
"As Agências Regionais de Comercialização serão estimuladas a se transformarem em Organizações Sociais, de modo a agilizar a transferência de recursos federais e estaduais.","703.1",NA
