"content","cmp_code","eu_code"
"Vamos escolher se queremos que nossos filhos sejam obrigados a continuar buscando lá fora as oportunidades de realização pessoal que aqui não encontram, submetendo-se ao exercício de tarefas que os nacionais dos países desenvolvidos rejeitam e reservam aos imigrantes, ou se, ao contrário, somos um povo e uma civilização capazes de encontrar aqui, dentro do nosso território, de forma harmônica e pacífica, as condições de sobrevivência digna, fraterna e solidária para todos, que caracterizam as sociedades democráticas.","601.1",NA
"Temos que aproveitar o Centenário da República de Deodoro para transformar essa comemoração num momento de profunda reflexão crítica.","601.1",NA
"Nos últimos 59 destes 100 anos de República, tivemos apenas 4 presidentes eleitos pelo voto popular.","601.1",NA
"Desses quatro, apenas 2 concluíram o seu mandato.","202.1",NA
"Nada menos de 32, desses 59 anos, foram períodos autoritários, o que nos deixa um saldo democrático reconhecidamente negativo.","202.1",NA
"Uma das tarefas das novas gerações que se sucederão nos próximos cem anos será a de demonstrar se somos ou não capazes de institucionalizar um sistema político estável, um regime político democrático e participativo","202.1",NA
"e um sistema econômico próspero e mais justo.","408",NA
"Nós não podemos, como ocorreu neste último meio século, continuar testando exatamente 7 Constituições e experimentando, como já fizemos no mesmo período, nada menos de cinco moedas diferentes.","202.1",NA
"São todos sinais de instabilidade que nos inquietam, nos perturbam e devem nos preocupar.","202.1",NA
"Temos que tomar efetivo o modelo institucional vigente, aprimorando-o, mais pela prática de suas virtudes do que pela condenação de seus defeitos.","203",NA
"Entre as possibilidades de aperfeiçoamento do sistema de governo, entendo que a adoção do parlamentarismo, mais que uma probabilidade, é o anseio de parcela ponderável de importantes correntes políticas e de parcela significativa da opinião pública.","202.1",NA
"Considero-o o mais aprimorado e democrático dos regimes, defendendo que a escolha se faça pela forma e na data prevista no texto aprovado em 5 de outubro de 1988.","203",NA
"Por outro lado, é preciso dar vida, consistência e aplicabilidade aos novos direitos econômicos e sociais, para que eles deixem de ser meras e vãs promessas nunca cumpridas, raramente materializadas e permanentemente adiadas.","204",NA
"Já descentralizamos os recursos públicos e  desconcentramos o poder excessivo da União.","301",NA
"É chegada a hora de descentralizarmos também as ações políticas e administrativas e as responsabilidades coletivas em favor dos Estados e dos Municípios, para que, fazendo o poder chegar mais perto do cidadão, criemos condições, a fim de que a sociedade dele participe e o fiscalize de forma eficaz, coerente e responsável.","301",NA
"Eleito Presidente da República, quero transformar a democracia representativa em democracia participativa, não só investindo as instituições sociais de responsabilidades públicas e coletivas,","202.4",NA
"mas chamando também ao exercício da cidadania todos os jovens de minha geração e das que a sucederem, para que possam assumir os encargos de participação no governo, pelo qual sei que generalizadamente anseiam.","606.2",NA
"Entendo que isto pode ser feito através da imediata instituição do serviço alternativo ao Serviço Militar Obrigatório que a Constituição prevê nos parágrafos 1º e 2º  do art.143.","606.2",NA
"Através dele, efetivaremos o exercício da cidadania ativa, fazendo com que todos os jovens dispensados do Serviço Militar, e também as mulheres, dêem, voluntariamente, sem prejuízo de sua formação profissional,","602.2",NA
"uma contribuição aos serviços comunitários em todas as universidades,","606.1",NA
"nos centros de formação profissional,","411",NA
"no esporte,","502",NA
"na preservação ambiental,","501",NA
"nos centros de lazer,","502",NA
"nos centros de formação profissional,","411",NA
"nas bibliotecas,","502",NA
"museus e espetáculos,","502",NA
"direcionando-lhes a vocação, aproveitando a energia construtiva de que são dotados e encaminhando-os para a vida útil e produtiva.","706",NA
"Isto não só os ajudará a conhecer o Brasil e a realidade brasileira, mas estimulará sua criatividade e servirá de preparação para que assumam compromissos com a coletividade a que pertencem, em favor da fraternidade que buscamos","706",NA
"Penso que esta será a forma mais lúcida de começarmos a fazer com que todos tenham o sentido da necessidade de sua participação na vida pública do País","606.2",NA
"que deve depender cada vez mais da Sociedade e cada vez menos do Estado e dos Governos.","401",NA
"Esta a razão do apelo que daqui lanço aos jovens de meu País, para que venham, comigo, ajudar as transformações económicas, sociais, políticas e morais com as quais, juntos, há tanto sonhamos.","606.2",NA
"Eu não sou senão instrumento de sua vontade e o representante de suas gerações, daquelas que nunca votaram para Presidente da República.","305.2",NA
"Precisamos fazer com que, daqui para a frente, nenhum presidente mais seja escolhido senão pelo voto e pela vontade do povo brasileiro.","202.1",NA
"Senhores Presidentes das Convenções que hoje se realizam;Senhor Senador Itamar Franco,meu companheiro de chapa à Vice-Presidência da RepúblicaSenhores Convencionais:Minhas Senhoras, Meus Senhores:",NA,NA
"XX - Antecipando o Futuro","H",NA
"Iniciamos hoje uma etapa decisiva de nossa jornada.","000",NA
"Investidos da condição de candidatos à Presidência e à Vice-Presidência da República, temos a exata noção dos dasafios com que nos defrontamos.","305.2",NA
"Quando fui buscar Vossa Excelência, Senhor Senador, para integrar a chapa pela qual disputo a mais alta magistratura do País, quis, antes de mais nada, prestar homenagem à integridade e à inteireza da vida pública de Vossa Excelência e um tributo a Minas Gerais, na pessoa da Vice-Governadora Júnia Marize, da deputada Márcia Kubitschek e do deputado Hélio Costa, dando com isso um exemplo dos propósitos que me animam a ampliar os horizontes deste País com reformas modemizadoras que hão de permitir à Nação superar uma de suas mais graves crises.","305.2",NA
"Reitero, mais uma vez, de forma solene e irretratável, o compromisso de preparar o advento do Brasil para a modernidade, para o salto qualitativo com que teremos de enfrentar o advento de um novo século e para as transformações tão longamente reclamadas pelo povo brasileiro.","305.2",NA
"Para esta tarefa, não me faltam energia, entusiasmo, obstinação, paciência e coragem.","305.2",NA
"Digo mais uma vez que venho com o pensamento voltado para o futuro glorioso que há de ser o amanhecer de um novo século, preparando a Nação para enfrentá-lo com determinação e serenidade.","305.2",NA
"Chego dotado de uma enorme confiança na capacidade realizadora de nosso povo e na energia indomável dos que fizeram grande esta Nação, a despeito dos que, apegados aos seus próprios e estreitos horizontes, foram capazes, impunemente, de embair a boa fé dos brasileiros, engodar a Nação e traí-la, subordinando os interesses nacionais aos seus próprios e mesquinhos interesses.","305.2",NA
"Esta é a primeira eleição em que o futuro Presidente será escolhido pela maioria do eleitorado composto de jovens entre 16 e 47 anos, que nunca votaram num pleito presidencial.","706",NA
"Nós, os que postulamos a Presidência, todos sem exceção, temos que nos comportar como adversários, mas nunca como inimigos.","305.2",NA
"Não podemos nos esquecer de que o vencedor deste pleito terá que promover um amplo entendimento de pacificação nacional, se quiser viabilizar as medidas que o País precisa adotar para vencer a mais grave crise econômica de nossa história.","305.2",NA
"O agravamento do conflito pelo poder, na hipótese de um confronto no segundo turno, pode pôr em risco esse entendimento, com graves e imprevisíveis conseqüências para a govemabilidade e para o futuro do processo de redemocratização em que estamos todos empenhados.","202.1",NA
"É em busca de viabilizar essa transição pacífica, que faço um apelo a todos os mandatários políticos deste País, que compartilham conosco dos ideais de seriedade e honestidade que defendemos, para que participem conosco desta jornada, ajudando a materializar as propostas aqui discriminadas e as que constituem o nosso projeto de um Brasil novo, que represente a modernidade e a realização das aspirações nacionais por que lutamos.","601.1",NA
"Aqueles que comigo entendem que a política deve ser exercitada dentro de padrões éticos que restaurem a coníiança do povo nas instituições do País, aqueles que acreditam na Democracia como exercício responsável dos preceitos da Justiça e da dignidade da vida humana, serão sempre benvindos,.","202.1",NA
"pois não nos anima a realização de projetos pessoais, mas sim de um projeto nacional que coloque o Brasil em consonância com o tempo em que vivemos, para que a maioria de seu povo não continue como um espectador passivo de seu próprio tempo.","305.2",NA
"Sustento-me, sobretudo, na fé inquebrantável de nossa gente, em nome da qual, se eleito, juro e prometo reerguer a Nação, tornando-a mais fraterna, mais próspera, mais justa e menos desigual.","305.2",NA
"Vamos começar um Brasil novo.","601.1",NA
"Um Brasil que saiba repartir com justiça, em favor do povo, toda a riqueza feita pelo povo.","503",NA
"Um Brasil que saiba garantir o emprego e o pão, casa, agasalho e dignidade de vida para cada cidadão.","503",NA
"Onde a escola não seja um privilégio, mas um direito.","506",NA
"Onde o seguro-saúde e a Previdência Social sejam uma conquista do trabalho, oferecida a cada um como recompensa e não como um favor.","504",NA
"Um Brasil de esperança, mas também de certeza.","601.1",NA
"Que saiba vencer a inflação,","414",NA
"o atraso, a descrença,","408",NA
"a miséria e a fome.","504",NA
"Que não se acovarde diante do empreguismo, dos marajás, dos privilégios, da corrupção e da injustiça.","304",NA
"Um Brasil honrado e digno.","601.1",NA
"Em respeito a cada cidadão decente deste País.","601.1",NA
"Por isso, apelo mais uma vez ao povo brasileiro, pedindo que não me deixe só na hora decisiva em que, pela força de seu voto e pela grandeza de sua Fé, havere mos de transformar este grande País, antecipando o futuro promissor com que todos sonhamos.","601.1",NA
"Eu preciso de vocês.","601.1",NA
"DIRETRIZES BÁSICAS AOS EMPRESÁRIOS*","H",NA
"É com imensa satisfação que compareço a esta oportunidade de apresentar e debater minhas idéias","305.2",NA
"e as propostas do PRN em um dos mais significativos e privilegiados Foros de Discussão do Brasil.","305.1",NA
"Senhoras e Senhores, O Brasil é um país peculiar.","601.1",NA
"Aqui coexistem, ora pacificamente, ora às turras, o velho e o novo.","601.1",NA
"Mas o arcaico tem predominado.","601.1",NA
"Uma indústria moderna, sofisticada e diversificada existe ao lado de uma precária rede de transportes, de uma infraestrutura insuficiente e em progressiva deterioração;","411",NA
"de uma distribuição de renda das mais concentradas do mundo.","503",NA
"Uma agricultura ágil e competitiva desenvolve-se ao lado de vastos contingentes de sem-terra e de violentas oscilações nos preços dos alimentos.","703.1",NA
"O chamado setor informal da economia cresce assustadoramente, com regras e hierarquias até mais claras do que as das estruturas oficiais.","701",NA
"A economia gera um superávit comercial de mais de 18 bilhões de dólares com importações pouco acima de 12 bilhões e apresenta um crescimento de 1% no seu PIB.","410",NA
"Temos um Estado tremendamente poderoso na produção e na regulamentação que é ao mesmo tempo paternalista e cartorial, incapaz de prover adequados serviços públicos, incapaz de planejar,","303",NA
"dedicado a criar empecilhos para prover favores e amealhar apoios.","304",NA
"Essas características se expressam com mais força em um período de eleições presidenciais marcado por aguda crise: as forças representantes dos diversos interesses, prinipalmente aqueles encastelados na máquina estatal, tentam de todas as formas manter suas posições e seus privilégios.","304",NA
"Outros, iludidos ou querendo nos iludir a respeito das possibilidades do país, propõem medidas anárquicas com a liquidação do Estado.","305.3",NA
"As raízes da atual crise brasileira tem sido aposentada por analistas das mais diversas tendências e encontra-se na crise financeira do Estado.","414",NA
"Suas conseqüências são conhecidas:","303",NA
"A perda de confiança na moeda e sua progressiva desvalorização;","414",NA
"A falta de novos investimentos em setores fundamentais: em energia, em transporte; em telecomunicações;","411",NA
"A falta de modernização das nossas indústrias;","411",NA
"o aumento de nossa dívida externa e interna;","414",NA
"O aumento de nossas disparidades regionais.","301",NA
"Os indicadores sociais que envergonham qualquer brasileiro:","504",NA
"ou déficit habitacional não parou de crescer, chegando a aproximidamente 10 milhões de moradias;","504",NA
"ao mesmo tempo, as classes média e alta receberam cerca de 7 bilhões de dólares em subsídios derivados das regras do sistema financeiro de habitação.","407",NA
"Em saúde, pequena parcela dos gastos destina-se à medicina preventiva, aos programas de imunização e ao controle de epidemias.","504",NA
"Há 10 milhões de domicílios sem água tratada e 15 milhões de domicílios sem instalações sanitárias:","504",NA
"32 milhões de brasileiros são analfabetos; concluem o 12 grau apenas 13% das crianças que o começam.","506",NA
"Os transportes urbanos estão em situação caótica: o transporte coletivo é insuficiente, caro, ineficiente.","411",NA
"E joga às costas dos usuários um custo de tempo e desconforto incompatíveis com a dignidade do ser humano.","411",NA
"A terrível situação em que se encontram as grandes cidades é conseqüência da falta de investimentos.","411",NA
"As intempéries climáticas colocam a nú o Estado de degradação a que chegamos: a precariedade da infraestrutura, os sistemas ineficientes de drenagem e escoamento de águas","411",NA
", a proliferação de sub-habitações nas encostas","504",NA
", a ocupação desordenada do solo.","503",NA
"A degradação econômica e social foi acompanhada da degradação moral e política e do comportamento social: assisto com preocupação à desmoralização das instituições, à busca desesperada de saídas individuais, à generalização da descrença no futuro do País; como se estivéssemos condenados a permanecer na estagnação sobo império da lei do mais forte e a constante ameaça de ruptura social e institucional.","603",NA
"Nunca a corrupção foi tão falada, tão denunciada e ao mesmo tempo tão impune.","304",NA
"O cidadão, é com desgosto que dizemos, quase não tem mais força para manifestar sua indignação.","601.1",NA
"Senhoras e Senhores, O desafio que se coloca para o País encontrará sua resposta nas urnas.","202.1",NA
"É preciso ter claro que a democracia é um valor em si e não uma fórmula mágica.","202.1",NA
"Mas, além de desejável em si mesma, a democracia será a maneira pela qual as forças vivas da sociedade brasileira poderão promover o resgate da soberania nacional e da cidadania.","202.1",NA
"Para o Brasil as eleições presidenciais têm significado especial.","202.1",NA
"Porque o processo eleitoral deverá ser um processo de construção de um projeto nacional.","202.1",NA
"Projeto que não existiu nos últimos anos; projeto este que não cairá do céu; projeto que resultará do embate democrático de idéias e propostas que comtemplem os interesses completos dos brasileiros.","202.1",NA
"É, portanto, a hora de discutir as diferentes propostas, revelar seus supostos e seus desdobramentos.","601.1",NA
"As alternativas que se colocam para o País são claras, e a solução dos nossos problemas não está garantida:","601.1",NA
"Minha opinião é que não há saída que preserve a cidadania e construa a soberania nacional que não seja pela definição das condições para o desenvolvimento econômico.","410",NA
"Uns entendem, ofuscados pelo brilho de países que enfrentaram seus problemas estruturais, que basta eliminar o Estado para que o Brasil volte a crescer e as oportunidades de trabalho e crescimento reapareçam automaticamente.","410",NA
"Quem assim pensa, esquece que a concorrência no mercado internacional só deixa espaços autônomos para países que definem caminhos claros para superar suas próprias ambigüidades.","407",NA
"Outros, beneficiários tradicionais do isolamento econômico do País, propugnam a manutenção de instrumentos e práticas esgotados e deturpados, ao mesmo tempo em que esperam que o Estado faça sua parte.","407",NA
"Estes não percebem que a ação do estado atual bloqueia a modernização do País ao invés de promovê-la.","403",NA
"Nosso projeto para o País é claro: queremos o desenvolvimento com conteúdo social.","504",NA
"Queremos combater a inflação","414",NA
"e acabar com a corrupção.","304",NA
"É preciso então responder a duas perguntas fundamentais: que papel caberá ao Estado?","303",NA
"Que lugar queremos ocupar no mundo?","601.1",NA
"Será superado apenas com o esforço de décadas.","601.1",NA
"Esse esforço deve ser norteado pela necessidade de nos integrarmos competitivamente à economia mundial.","407",NA
"Sem a ingênua pretensão de concorrer com todos os países em todos os mercados; sem a cômoda e infrutífera avaliação de que ainda não estamos preparados ou de que podemos viver sozinhos.","407",NA
"Esse esforço pode apenas se materializar em um posicionamento soberano do Brasil no mercado mundial e sem confronto.","407",NA
"Tal é o espírito da proposta de renegociar a dívida externa de modo descentralizado.","414",NA
"Isto permitirá que as efetivas condições de cada financiamento sejam consideradas à luz de práticas comerciais criativas e subordinadas apenas à vontade que o País tem de crescer.","414",NA
"Tal é, igualmente, o espírito da proposta de estabelecer uma política industrial efetiva, voltada para a capacitação e a modernização.","411",NA
"Em relação ao Estado, minhas preocupações sempre foram claras.","303",NA
"Considero o combate à corrupção e o resgate da moralidade e da dignidade do serviço público no Brasil como pré-requisitos, condições indispensáveis para o exercício de qualquer cargo na administração brasileira.","304",NA
"Do mais humilde servidor até o de mandatário maior da vontade nacional.","304",NA
"Mas esse pré-requisito tem que ser acompanhado de uma proposta clara para o Estado, de uma proposta que contemple a modernização da máquina e de suas relações com a sociedade,","303",NA
"a concorrência predatória e desleal não se verifica apenas dentro do setor privado, mas também entre as grandes empresas públicas e os diversos estratos das atividades produtivas particulares.","403",NA
"O combate à corrupção não dispensa uma proposta que explicite a necessidade do Estado no combate às desigualdades regionais e sociais.","503",NA
"Que explicite seu papel suplementar, corretivo e transparente na implementação das prioridades nacionais e sobretudo da recuperação de seu caráter público.","303",NA
"É por isso que a reforma administrativa é imprescindível,","303",NA
"tanto pela redução de despesas como pelo exemplo de austeridade e probidade.","414",NA
"Mas principalmente pelo imperativo de transformar o aparelho do Estado em meio de servir ao público.","303",NA
"É absolutamente prioritária a realização de um esforço efetivo no sentido de desregulamentar as atividades empresariais, liberando-as das amarras da burocracia.","401",NA
"Ao Estado não cabe sufocar, com regras e normas impraticáveis, a criatividade do empresário.","401",NA
"A disposição de assumir riscos deve ser estimulada, não reprimida.","401",NA
"É por isso também que a reforma fiscal é inadiável.","403",NA
"Pela busca de justiça tributária.","503",NA
"Pela revisão integral dos incentivos e subsídios.","403",NA
"Pelo combate sem tréguas à sonegação.","303",NA
"É preciso recuperar a qualidade do gasto público","303",NA
"e definir claramente as competências e formas de colaboração entre a união, os Estados e os municípios.","301",NA
"Finalmente, é por isso que a reforma patrimonial do Estado será um poderoso instrumento para recuperação da economia.","303",NA
"A liquidação interessa aos que não têm capacidade empresarial e acustumaram-se às práticas especulativas a que a política econômica tem forçado as empresas brasileiras nos últimos dez anos.","414",NA
"Quanto à política econômica, é preciso igualmente ser claro: foi a política econômica adotada, a dez anos atrás, que progressivamente eliminou seus próprios instrumentos.","414",NA
"Pela distorção da carga fiscal; pelo atraso das tarifas; pelo aumento das dispesas de custeio e principalmente dos encargos financeiros do endividamento externo e interno; pela impossibilidade de existir uma política monetária autônoma; pela deliberada compressão do mercado interno através da política salarial e do arrocho do crédito.","414",NA
"A política econômica, salvo curto momento, acreditou no incrível.","414",NA
"Esperou pela volta de uma situação do mercado internacional de crédito que nunca veio e aceitou tratar um problema de insolvência do sistema como um problema de liquidez dos devedores.","414",NA
"Com isto, muito pagamos ao exterior e nada recebemos, a não ser os perversos resultados da estagnação e da inflação.","414",NA
"A política econômica precisa recuperar seus instrumentos sem mágicas e para isso a reforma do Estado é imprescindível.","303",NA
"Essa reforma, aliada ao choque da credibilidade no Presidente, personificação de um projeto para o crescimento do Brasil, é que permitirá que recuperemos a trilha do desenvolvimento econômico e nos debrucemos sobre a difícil tarefa de combater a miséria sem demagogia, mas como compromisso irrecuável.","305.1",NA
"Senhoras e Senhores, A ação do Estado brasileiro no estímulo do desenvolvimento industrial tem sido caracterizada nas últimas décadas pelo protecionismo,","407",NA
"pelo paternalismo, pela conceção generalizada de incentivos e pela profusão de órgãos e orientações.","303",NA
"O resultado foi a configuração de uma estrutura produtiva que, apesar de complexa e diversificada, é pouco competitiva e tecnologicamente defasada.","411",NA
"Além disso, este tipo de orientação resultou na criação de verdadeiros cartórios que protegem os setores beneficiados da competição, bloqueiam a modernização e, desta maneira, consolidam a ineficiência.","303",NA
"A orientação que adotaremos inverterá os termos desta equação.","305.2",NA
"Ao invés de promover mecanismos artificiais que protejam a ineficiência, trataremos agora de concentrar esforços na capacitação tecnológica é na incorporação seletiva de progresso técnico, de modo a permitir a integração competitiva da economia brasileira no cenário internacional.","411",NA
"Isto significa que a indústria brasileira deverá aumentar gradativamente seu nível de exposição à concorrência internacional, seja através da pressão das importações, seja pela retirada de estímulos que facilitam a colocação de produtos brasileiros nos mercados externos","407",NA
"O modelo a ser adotado enfatizará a promoção de esforços cooperativos entre Estado, capital privado nacional e capital estrangeiro, combatendo o sistema de concessões cartonais que hoje prevalece.","410",NA
"A implementação desta política industrial exigirá a reformulação dos órgãos envolvidos, a redução de seu mimem e a coordenação de suas ações.","411",NA
"A política tecnológica obedecerá ao princípio da seletividade.","411",NA
"Há que se buscar formas de incentivar o desenvolvimento de nichos tecnológicos, espaços nos quais o país tenha condições de avançar autonomamente.","411",NA
"Ao mesmo tempo é preciso evitar a ingenuidade de um desenvolvimento tecnológico autárquico.","407",NA
"A associação com o capital estrangeiro e com esforços de outras nações será sempre oportuna, resguardados os interesses estratégicos brasileiros.","407",NA
"O desafio da modernização industrial não será superado sem uma orientação firme no que respeita à pesquisa e ao desenvolvimento, à formação de recursos humanos","411",NA
"e a um adequado equacionamento da participação do Estado e da iniciativa privada, nacional e internacional.","401",NA
"É preciso que a política industrial contemple também a geração de empregos e o tratamento adequado às diversas escalas de produção e de empreendimentos.","411",NA
"Definido o plano de governo e a política industrial, serão estabelecidos os incentivos a serem dados pelo governo ao setor privado.","411",NA
"A coordenação da política tecnológica é tarefa do Estado que deverá definir, com competência e pragmatismo, em que áreas o Brasil poderá desenvolver uma tecnologia autônoma, em que área assimilaremos tecnologias existentes e, finalmente, em que áreas será mais vantajoso importar.","411",NA
"Por outro lado. cabe ao governo destinar recursos para a formação de técnicos e pesquisadores tanto interna como externamente.","411",NA
"Isto através do envio de bolsistas aos grandes centros de produção científica e tecnológica, vinculando-os aos programas internos prioritários.","411",NA
"Aqui, uma vez mais, desponta claramente o entendimento sobre a atuação do Estado e sua relação com a sociedade.","401",NA
"Se é uma opção do Brasil crescer e modernizar-se tecnologicamente, integrando-se à chamada Terceira Revolução Industrial, será necessário incentivar a formação de recursos humanos, a pesquisa e o desenvolvimento.","411",NA
"Mas aí estabeleceremos um subsídio explícito, conhecido da sociedade e sujeito ao seu controle.","411",NA
"Este controle se dará através do estabelecimento de metas, prazos e avaliação de resultados.","411",NA
"Dentro da diretriz de eliminar a miséria absoluta,","503",NA
"a concepção de política industrial aqui proposta exigirá o aumento da qualificação do emprego e apontará para a redução dos custos e aumento da eficiência, permitindo um alargamento do consumo de produtos industriais.","411",NA
"A existência bem-sucedida do desenvolvimento japonês, por exemplo, nos ensina como a correta inserção do Estado, adequada às potencialidades do mercado, pode promover o desenvolvimento;","410",NA
"como a internacionalização pode ser benéfica à economia; quando o país está preparado para enfrentar a competição.","407",NA
"A resposta dada pela sociedade japonesa à valorização do ien para manter a competitividade de seus produtos, o desenvolvimento de novas técnicas de administração, a redução de custos, o apoio do Estado à transferência de plantas industriais,","411",NA
"à elaboração das leis de repatriação de Capitais, esta resposta deve nos iluminar.","407",NA
"Senhoras e Senhores, Além da política industrial, será preciso dar conta da recuperação e da ampliação da infraestrutura econômica que tem importância estratégica para o crescimento.","411",NA
"Os senhores conhecem melhor do que eu os números; sabem perfeitamente que a nossa estrutura energética não suporta uma taxa de crescimento alta e que o estrangulamento virá; o mesmo se aplica aos transportes: precisamos de estradas; de portos para escoar nossa produção.","411",NA
"Tomemos o caso do setor elétrico brasileiro, onde as dificuldades são patentes: ele está endividado a curto e longo prazo, contra bancos fornecedores e empreiteiras.","411",NA
"Apesar do crescimento pouco expressivo da economia nesta década, o consumo de energia elétrica vem apresentando taxas de crescimento da ordem de 6% ao ano.","411",NA
"No período 70/75, quando o PIB cresceu a 10,3% a.a., o consumo de energia elétrica cresceu a 12,3% a.a..","411",NA
"A tendência de crescimento do mercado pode ser reforçada pelo fato de que a energia elétrica representa cerca de 37% do consumo primário de energia.","411",NA
"Além disso, o Brasil tem um consumo de energia baixo, se comparado a outros países.","411",NA
"Para atender à demanda serão necessários cerca de US$ 32,4 Bi no período de 1988/ 91.","411",NA
"Este é um setor onde os capitais privados poderão entrar para os novos investimentos.","407",NA
"O papel do Estado deve ser o de coordenar regularmente as concessões, defender o interesse público.","401",NA
"Em alguns casos, tomar medidas preventivas, seja por meio de controle acionário ou de outras restrições, principalmente nas concessões para manter o controle estratégico.","401",NA
"Mas a falta de investimento neste setor compromete um projeto de crescimento.","410",NA
"Evidentemente, a outra face da moeda é que os capitais privados têm que estar dispostos a investir, têm que correr os riscos, têm que sair da ciranda financeira.","401",NA
"Quanto ao capital externo, não podemos prescindir de diversas formas de integração, tanto pela via de empréstimos como de investimentos, pela integração comercial e empresarial, supondo desde logo a incorporação de avanços tecnológicos.","407",NA
"Aqui aparece mais uma vez o papel de uma política industrial, ótica sobre a qual deve também ser conduzida a conversão da dívida.","411",NA
"A definição do financiamento do projeto de crescimento requer a adequação de nossas instituições financeiras e dos capitais privados: é preciso desatar o nó que mantém nossos capitais aprisionados na especulação financeira.","410",NA
"O problema da escassez de crédito só será resolvido com o saneamento do Estado: este permitirá o aumento da oferta de fundos para o setor privado e a redução das taxas de juros reais.","410",NA
"É por este caminho, pela recuperação do crescimento econômico","410",NA
"baseado no horizonte privado, que se pode recuperar o horizonte do Estado brasileiro, a possibilidade de o Estado concentrar sua atenção nos gravíssimos problemas sociais que nos afligem.","401",NA
"Não se resolverão os problemas sociais em cinco anos; por isso, é preciso começar já.","504",NA
"Não se resolve o problema social independente do problema econômico, mas não podemos ter o cinismo de afirmar que primeiro é preciso deixar o bolo crescer: há decisões inadiáveis, prioridades improrrogáveis.","504",NA
"A educação é uma delas.","506",NA
"Como nas outras áreas da política social, as tarefas gerais são sanear o Estado para adequá-lo aos requisitos de uma política educacional voltada para o desenvolvimento econômico, científico e cultural, incorporar as tarefas democráticas de organização da sociedade e fortalecer a iniciativa privada, direta e indiretamente involvida.","506",NA
"Para isto, impõe-se que o professor seja valorizado social proíissionalmente:e: suas condições de trabalho e remuneração atuais são incompatíveis com a natureza e as exigências de sua atividade.","506",NA
"O analfabetismo, a elevadíssima taxa de evasão escolar","506",NA
"e a falta de um ensino profissionalizante","411",NA
"somam-se ao imenso contingente da população que não tem condições financeiras para, se manter na escola principalente nos grandes centros urbanos.","506",NA
"Nosso compromisso urgente é com estes.","506",NA
"Assim, será preciso unir esforços para criar condições de estender a pré-escola a todas as crianças, tendo por metas, desenvolver a complementação e aperfeiçoamento da atual rede escolar para matricular toda a população na faixa etária do primeiro e segundo graus e criar meios de reter os alunos nas escolas pela adequação do currículo,","506",NA
"provimento de merenda e assistência médico-odontológica;","504",NA
"promover a alfabetização e educação básica daqueles com idade superior à da fase do primeiro grau.","506",NA
"Aperfeiçoar o conteúdo do ensino médio e superior na direção da profissionalização.","506",NA
"Será preciso rever a legislação referente ao ensino técnico para viabilizar sua implementação e contar com a participação de entidades comunitárias, filantrópicas","411",NA
"e privadas que tradicionalmente desenvolvem atividades sérias na formação intermediária de profissionais de qualidade.","505",NA
"Outro grande avanço a ser dado será a promoção de uma educação profissionalizante para que a população de baixa renda se prepare nos ofícios de seu interesse.","411",NA
"A autonomia universitária e sua gestão democrática são consideradas imperativos determinantes da qualidade do ensino da pesquisa e da prestação de serviços à comunidade.","506",NA
"O exercício dessa autonomia deve envolver a busca de fontes alternativas de recursos e de capacitação técnico-profissional de acordo com as especificidades de cada área de conhecimento e os requisitos técnicos e profissionais das prioridades do desenvolvimento nacional.","411",NA
"Os instrumentos de convênios e programas conjuntos com empresas devem visar a especialização, a pesquisa aplicada e o desenvolvimento tecnológico.","411",NA
"A empresa privada será convidada a participar do progresso e modernização da universidade através de formas diretas e indiretas de colaboração, cooperação e integração.","505",NA
"Senhoras e Senhores, As tarefas, como se vê, são muitas; os desafios, imensos.","601.1",NA
"Estas são tarefas para toda a sociedade: para cada empresário, para cada trabalhador, para cada donade-casa.","606.1",NA
"São tarefas que exigirão das lideranças políticas e dos demais segmentos da sociedade civil um grande envolvimento, a fim de se alcançar o consenso sobre como implementá-las.","606.1",NA
"Senhoras e Senhores, Estão aqui reunidas expressivas lideranças da sociedade civil.","606.1",NA
"O PNBE tem se destacado como um importante canal de veiculação e discussão de proposta orientadas pela busca de soluções para nossos problemas.","606.1",NA
"O PNBE tem mostrado a capacidade dmobilizaçãoão do empresariado para a construção de espaços representativos e para a afirmação de interesses e preocupações de notória relevância para o futuro do País.","606.1",NA
"Como cidadão, rendo aqui minha homenagem a esta iniciativa.","606.1",NA
"Como candidato ao cargo executivo maior da República, agradeço a atenção com que fui honrado e conto com o apoio dos Senhores para que juntos levemos o Brasil ao futuro.","305.2",NA
"Muito obrigado.",NA,NA
"Nota dos Editores*Este capítulo final é uma complementação do anterior - Projeto Brasil Novo.É a palestra de Collor aos empresários realizada em São Paulo, em 2.8.89.",NA,NA
