"content","cmp_code","eu_code"
"6.7 Reforço à vigilância sanitária, com o aprimoramento das relações inter-federativas no tratamento dessa questão.","504",NA
"6.8 Reforço aos programas bem-sucedidos do SUS – a estratégia de saúde da família (ESF), o programa de controle de HIV/AIDS, o programa de transplante de órgãos e o sistema nacional de imunização.","504",NA
"6.9 Recuperação urgente da cobertura vacinal, atentando para a necessidade premente de evitar uma epidemia de sarampo.","504",NA
"6.10 Aproximação entre os gestores do SUS e os operadores do Direito da Saúde na busca de soluções que garantam o direito do cidadão, mas que também reduzam o risco de sustentabilidade do sistema de saúde brasileiro.","504",NA
"7. COMBATER O CRIME COM INTELIGÊNCIA POLICIAL E PROTEÇÃO AOS JOVENS","H",NA
"O Brasil registrou 62 mil homicídios em 2016.","605.1",NA
"Número equivalente às mortes provocadas pela explosão da bomba nuclear que destruiu a cidade japonesa de Nagasaki em 1945, durante o final da 2ª Guerra Mundial.","605.1",NA
"Com 31,1 assassinatos por 100 mil habitantes, temos hoje uma das mais altas taxas de homicídios do mundo.","605.1",NA
"A verdade é que nos tornamos um país inseguro e violento.","605.1",NA
"Vivemos com medo, seja na cidade grande, seja no pequeno município.","605.1",NA
"Em muitas cidades, chegamos ao ponto em que o crime organizado controla tanto as ruas como os presídios.","605.1",NA
"Mas a solução, como prova o fracasso generalizado da Segurança Pública em todo o Brasil, não é despejar nas ruas ainda mais armas.","605.1",NA
"Quanto mais armas, mais violência e mais mortes.","605.1",NA
"Para mudar esse quadro, proteger a população e conter a criminalidade, é necessário aumentar a presença do Governo Federal na Segurança.","605.1",NA
"As medidas que iremos implementar têm por objetivo desenhar um novo modelo, em que a União participe mais da prevenção e repressão à criminalidade violenta","605.1",NA
"E isso significa melhorar, as formas de financiamento das políticas de segurança, coordenar os esforços dos estados para conter o crime, direcionar as polícias federais para o combate às organizações criminosas violentas, controlar o tráfico de armas e drogas, criar uma Polícia de Fronteiras, organizar os esforços na repressão e prevenção ao homicídio, e implementar um sistema nacional de inteligência em segurança pública.","605.1",NA
"As medidas que iremos implementar têm por objetivo desenhar um novo modelo, em que a União coordene um esforço nacional para a prevenção e repressão à criminalidade violenta.","605.1",NA
"Ao mesmo tempo, como já dissemos, vamos investir maciçamente em educação, em escolas de tempo integral que eduquem e protejam nossa juventude do perigo das ruas,","506",NA
"oferecendo-lhes ocupações alternativas","706",NA
"e cursos profissionalizantes.","411",NA
"7.1  Objetivos prioritários:","H",NA
"Investigação e prevenção de homicídios e outros crimes violentos (roubo, estupro, sequestro etc.;","605.1",NA
"Enfrentamento às organizações criminosas;","605.1",NA
"Controle do tráfico de armas;","605.1",NA
"Policiamento nas fronteiras;","605.1",NA
"Repressão à lavagem de dinheiro;","605.1",NA
"Crimes contra a administração pública.","605.1",NA
"7.2 Em relação à estrutura necessária para o alcance desses objetivos:","605.1",NA
"Implementação da Política Nacional de Segurança Pública e do SUSP (Sistema Único de Segurança Pública), que hoje estabelecem apenas as diretrizes gerais dessa política.","605.1",NA
"Para isso, vamos elaborar, junto com policiais, especialistas, promotores, juízes e sociedade civil, um detalhamento do plano de segurança para aplicação imediata;","605.1",NA
"Criação, através de Emenda Constitucional, da Polícia de Fronteiras.","605.1",NA
"Atualmente o órgão responsável por essa atividade é a Polícia Federal, que possui uma estrutura inadequada para essa função.","605.1",NA
"O Brasil tem 16.432 km de fronteira, e para melhorar o policiamento nesse espaço é necessária uma polícia especializada e com efetivo muito maior que o disponível para tal atualmente na PF, complementado por investimentos em tecnologia e ações de inteligência;","605.1",NA
"Criação de projeto de Emenda Constitucional (PEC) para institucionalizar Força Nacional de Segurança Pública (FNSP), incluindo-a no artigo 144 da Constituição como Programa Permanente de Cooperação Federativa;","605.1",NA
"Fortalecimento dos quadros da Força Nacional de Segurança Pública (FNSP) através de duas medidas:","605.1",NA
"Criação de um corpo permanente encarregado da administração e logística, de modo a não necessitar alocar os policiais cedidos pelos estados na realização dessas tarefas;","605.1",NA
"Concessão de incentivos aos estados que cedam policiais para os quadros da FNSP por um ano.","605.1",NA
"Criação, em estados onde a disputa entre grupos de criminosos provoca maior número de vítimas, de força tarefa constituída de policiais federais, estaduais e promotores, com vistas ao enfrentamento das organizações criminosas;","605.1",NA
"Criação, em colaboração com as entidades estaduais do Provita (Programa de Proteção à Vítimas e Testemunhas), de um órgão federal de Proteção a Testemunhas que atenda os casos mais graves envolvendo delatores de organizações criminosas;","605.1",NA
"Implementação da Escola Nacional de Segurança Pública, priorizando a capacitação de policiais estaduais para investigação e prevenção dos crimes graves;","605.1",NA
"Reforço dos quadros de policiais federais destinados ao enfrentamento das organizações criminosas responsáveis pelo tráfico internacional e local de armas e drogas.","605.1",NA
"7.3 Em relação ao combate direto ao crime:","605.1",NA
"Elaboração e execução de um plano federal para o controle de organizações criminosas nos estados em conflito, começando pelo Rio de Janeiro, e expandindo depois para outros estados;","605.1",NA
"Criação de um sistema nacional de inteligência criminal destinado à troca de informações entre as polícias dos estados e as federais sobreorganizações criminosas;","605.1",NA
"Articulação junto ao CNJ (Conselho Nacional de Justiça) de medidas para agilizar a tramitação dos processos e inquéritos de crimes graves, estabelecendo critérios objetivos para as audiências de custódia, acelerando a destruição das armas ilegais e drogas apreendidas e simplificando o inquérito policial;","605.1",NA
"Ocupação das vagas ociosas nos Presídios Federais.","605.1",NA
"Atualmente, apenas metade delas está ocupada, enquanto os governos estaduais estão cuidando de inúmeros presos de alta periculosidade, sendo que muitos deles continuam comandando o crime em seus estados;","605.1",NA
"Construção de um sistema ágil de investigação sobre lavagem de dinheiro que inclua a Polícia Federal, a Receita Federal e o Coaf (Conselho de Controle de Atividades Financeiras);","605.1",NA
"Unificação do cadastro das armas registradas no país, já que atualmente existem dois sistemas separados, um sob a guarda da Polícia Federal (Sinarm) e outro das Forças Armadas (Sigma);","605.1",NA
"Criação de um sistema de inteligência sobre armas e munições que consiga rastrear a proveniência das armas ilegais apreendidas, de modo a impedir esse fluxo.","605.1",NA
"7.4 Estabelecimento de programas para à valorização do profissional de segurança, elaborados juntamente com representantes das categorias de policiais, bombeiros, agentes penitenciários, guardas municipais e representantes de outras carreiras ligadas à atividade de segurança.","701",NA
"7.5 Implementação de medidas para prevenção da violência contra as mulheres, através de parceria com estados e municípios.","605.1",NA
"7.6 Promoção da prevenção criminal com políticas para os jovens como, por exemplo, a criação de um sistema de acompanhamento do jovem egresso do sistema penitenciário e a inclusão de jovens em áreas de conflito ou moradores de rua em programas profissionalizantes,","605.2",NA
"8. CRIAR, MANTER E AMPLIAR OS PROGRAMAS SOCIAIS","H",NA
"Sorte do país que não tem de se preocupar com programas sociais pois a população não precisa deles.","504",NA
"Mas este não é o caso do Brasil.","504",NA
"Para milhares de famílias, o Bolsa Família é a única garantia de comida na mesa.","504",NA
"Com ele, estes brasileiros comem.","504",NA
"Sem ele, literalmente passam fome.","504",NA
"O que não é nem de longe aceitável para um país que se quer justo e solidário, como nós queremos.","504",NA
"Por isso, é importante manter e aprimorar a rede de proteção social aos brasileiros mais desfavorecidos.","504",NA
"Os atuais programas, como o Bolsa Família,","503",NA
"o Benefício da Prestação Continuada,","504",NA
"o ProUni,","505",NA
"o sistema de cotas nas universidades","506",NA
"e o Farmácia Popular, dentre outros, devem ser mantidos e, na medida das necessidades, ampliados.","504",NA
"Devemos também criar novos programas, destinados a faixas específicas da população, como a garantia de renda mínima a partir de determinada idade para os menos favorecidos.","504",NA
"Ou como o programa de acompanhamento orientado durante os primeiros 1.000 dias de vida das crianças carentes.","504",NA
"E ainda o programa de redução da evasão escolar no Ensino Médio, época em que nossos jovens podem ser tentados pelo apelo do tráfico de drogas,","506",NA
"além do programa de acompanhamento dos jovens egressos do sistema prisional.","605.2",NA
"Os programas sociais são importantes para devolver o direito à cidadania aos menos favorecidos através do acesso a uma gama de bens e serviços, públicos ou privados, anteriormente inalcançáveis.","504",NA
"Uma política social bem desenhada e executada contribui para distribuir renda aos mais pobres e reduzir a pobreza.","503",NA
"Como queremos um país justo e solidário, é importante manter e aprimorar a rede de proteção social aos brasileiros mais desfavorecidos.","503",NA
"Todos os programas sociais que existem atualmente e estão obtendo bons resultados serão mantidos e ampliados na medida das necessidades, como por exemplo o Bolsa Família, o Benefício da Prestação Continuada, o ProUni, o sistema de cotas nas universidades e o Farmácia Popular, dentre outros.","504",NA
"Mas precisamos avançar e vamos propor outros programas, em adição aos já existentes.","504",NA
"Algumas propostas estão descritas a seguir:","504",NA
"8.1 Os primeiros três anos de idade correspondem ao período em que se desenvolvem as estruturas cerebrais para a realização das diversas tarefas inerentes à nossa vida, incluindo as mais complexas.","504",NA
"É necessário que a criança receba estímulos positivos nessa idade para se desenvolver adequadamente.","504",NA
"Precisa ser bem nutrida; mais que isso, a gestante também precisa ser bem nutrida e desenvolver uma gestação de boa qualidade.","504",NA
"A criança precisa crescer em um ambiente familiar sadio, sem estresses excessivos:","504",NA
"Portanto, se o Estado deseja que as crianças se tornem adultos satisfeitos e produtivos no futuro, deve investir fortemente no seu desenvolvimento nos anos iniciais de vida, ou melhor, ainda durante a sua gestação;","504",NA
"Isso requer um programa de atenção à gestante","504",NA
"e de acompanhamento do desenvolvimento da criança, inclusive nutricional, no âmbito do Programa Saúde da Família;","504",NA
"uma oferta suficiente de creches incluindo a programação de atividades para o desenvolvimento do raciocínio das crianças;","504",NA
"um atendimento hospitalar rápido quando necessário e o acompanhamento de assistentes sociais em ambientes sociais e familiares mais vulneráveis.","504",NA
"8.2 Os dados mostram que a evasão de alunos é reduzida no Ensino Fundamental e aumenta substancialmente no Ensino Médio.","506",NA
"Em 2016, um em cada cinco jovens entre 14 e 29 anos pertencia ao grupo dos chamados Nem-Nem (não estudam e nem trabalham),","706",NA
"Entre 18 e 24 anos, esse percentual chegou a 26%.","706",NA
"É uma situação gravíssima e que precisa ser atacada frontalmente.","706",NA
"Inúmeros motivos estão listados entre os possíveis, como a necessidade de trabalhar, cuidar de afazeres domésticos ou desinteresse.","706",NA
"Ainda que a evasão no Ensino Superior também seja elevada, se as crianças e adolescentes evadirem no Ensino Médio, o ciclo de aprendizado se encerra ali,","506",NA
"Por isso, um programa que busque reduzir a evasão no Ensino Médio, e melhorar o desempenho dos alunos, é fundamental para garantir um melhor futuro para o país e as gerações  mais novas:","506",NA
"Vamos criar mecanismos de premiação nas escolas que conseguirem reduzir a evasão de alunos e melhorar o desempenho de seus alunos em exames nacionais; criaremos um programa-piloto que envolva o pagamento de bolsas de estudo aos alunos que tiverem frequência mínima e melhorarem seu desempenho ao longo do tempo e, se o piloto for bem-sucedido, iremos estendê-lo aos poucos para a rede de Ensino Médio;","506",NA
"As vagas nas creches devem atender a toda a população que necessita desse serviço, mas deve ser priorizado o atendimento às jovens mães que se encontram em condições mais vulneráveis e necessitam trabalhar e/ou estudar.","504",NA
"8.3 Sabemos que, dentro desse grupo de Nem-Nem, estamos perdendo muitos jovens para a criminalidade, com a falta de perspectivas de crescimento e geração de empregos, entre outros problemas que geram essa situação.","706",NA
"É muito triste para um país vivenciar esse cenário, com uma parcela importante de nossa geração se associando a atividades ilícitas.","605.1",NA
"Precisamos evitar o prolongamento desse quadro e, para isso, esperamos que a estratégia nacional de desenvolvimento, que inclui políticas econômicas e sociais, consiga dar esperança e emprego aos jovens:","706",NA
"Mas há aqueles que entraram no sistema prisional e necessitamos recuperá-los.","605.2",NA
"Precisa haver uma porta de saída, uma esperança para eles, quando saem do sistema prisional.","605.2",NA
"Do contrário, o risco de eles voltarem a exercer atividades ilícitas é elevado; é prejudicial a eles próprios e à sociedade,","605.2",NA
"Assim, urge que tenhamos um programa específico para reintegrá-los à sociedade de forma ética.","605.2",NA
"Ações vinculadas de educação,","506",NA
"assistência social","504",NA
"e políticas de emprego serão criadas no âmbito de um programa de acompanhamento para esse grupo dos jovens egressos do sistema prisional;","701",NA
"Também criaremos programas profissionalizantes específicos para a inclusão de jovens em áreas de conflito ou moradores de rua no mercado de trabalho,","701",NA
"9. A CULTURA COMO AFIRMAÇÃO DA IDENTIDADE NACIONAL","H",NA
"A Cultura terá um papel estratégico na afirmação da nossa identidade nacional.","502",NA
"Nossa ideia é incentivar a política cultural para além do mecenato.","502",NA
"Queremos deslocar o conceito de cultura para um dos eixos centrais do nosso Projeto Nacional de Desenvolvimento,","502",NA
"porque aqui está onde se afirma a identidade nacional, que hoje está gravemente ameaçada, não só por hábitos de consumo, mas também por uma estética internacional que tem repercussões práticas na própria felicidade das pessoas.","502",NA
"Se antes as pessoas buscavam sua felicidade no amor, na compaixão, na solidariedade, na poesia, na boemia, na insurgência revolucionária da política, ou seja, no ambiente espiritual que é o território da cultura,","502",NA
"hoje elas são induzidas a buscar a felicidade, inconscientemente, num consumismo frustrante, porque a única coisa que está globalizada é a informação desse padrão de consumo sofisticado que elas conheceram pela internet.","502",NA
"Informação que chega a um garoto na África, no Brasil, nos Estados Unidos, que não têm renda para adquirir aquilo.","502",NA
"Isso gera, de um lado, a pirataria, mas também a desesperança, o desencanto e o vale-tudo, porque o garoto, para ter esses elementos simbólicos do sucesso, senha para sua aceitação no seu grupo, acaba presa fácil do narcotráfico, por exemplo.","502",NA
"A nossa ideia é que o estímulo à Cultura tenha a ênfase necessária para que o Brasil se reconheça na sua diversidade regional, nas suas diversas expressões tradicionais e históricas, na valorização do patrimônio histórico.","502",NA
"Mas também nas novas estéticas, no experimentalismo de vanguarda, de novas linguagens, passando pela culinária, hábitos alimentares, artesanato, artes cênicas, artes plásticas, cinema, audiovisual e a música, naturalmente compreendendo nosso lugar no planeta.","502",NA
"Significa dizer que o Ministério da Cultura terá uma missão muito mais central da que tem podido ter nas últimas décadas,","502",NA
"Vai precisar de um orçamento compatível com essa necessidade.","502",NA
"Pretendemos aperfeiçoar a legislação do mecenato, preocupados em fortalecer expressões artísticas não comerciais, sem desmerecê-las.","502",NA
"A oferta de bens e serviços culturais deve ser vista como uma forma de lazer e inclusão social, fortalecimento da cidadania e inclusão econômica,","502",NA
"assegurando à juventude alternativas e perspectivas saudáveis e dignas para o seu futuro.","706",NA
"9.1  Investimento na democratização do acesso, na fruição e na expansão do consumo de bens e serviços culturais:","502",NA
"Implementação de políticas que ampliem e popularizem o acesso à cultura e ao lazer, criando espaços de fomento, desenvolvimento e interação, e valorizando os espaços já existentes, principalmente nas periferias;","502",NA
"Implementação dos objetivos e estratégias da Política Nacional de Inclusão Digital com vistas a promover a infraestrutura para acesso à internet, com a implantação de banda larga para todos.","503",NA
"9.2 Estímulo às manifestações culturais que propiciam a inclusão social","503",NA
"e a cultura periférica de rua, como as danças, grafites e slams.","502",NA
"9.3 Estímulo às manifestações e à disseminação da cultura afro-brasileira,","502",NA
"9.4 Estímulo à produção cultural e criativa de baixo impacto ambiental.","502",NA
"9.5 Estímulo às diversas atividades da chamada economia criativa, que vem se constituindo em um importante ramo da atividade econômica","502",NA
"e de criação de empregos para os jovens em atividades que contribuem para a melhoria de seu bem-estar.","701",NA
"9.6 Preservação e ampliação de nosso patrimônio artístico-cultural.","502",NA
"9.7 Estabelecimento de uma política e um marco regulatório para a cultura e as artes no Brasil, de modo a consolidar em um único instrumento legal todos os aspectos regulatórios deste importante setor para a economia brasileira.","502",NA
"9.8 Estabelecimento de um sistema federativo de gestão da política cultural, descentralizado, capaz de garantir maior eficiência (evitando sombreamentos de funcionários e custos), maior capilaridade, maior adequação às realidades locais e, sobretudo, maior capacidade de cumprir sua missão nacional, evitando a concentração de recursos nos estados e cidades (as capitais do Sudeste) que já concentram a maior parte do investimento privado.","301",NA
"9.9 Facilitação e promoção de parcerias, coproduções e mitigação de riscos intrínsecos à produção cultural em todas as suas esferas.","502",NA
"9.10 Aperfeiçoamento dos objetivos e alcance da Lei Rouanet, precedido de amplo debate com a classe artística.","502",NA
"10. RESPEITAR A TODOS OS BRASILEIROS","H",NA
"Em um país pobre e desigual como o nosso, ganham importância as práticas afirmativas dirigidas a grupos que, por serem infelizmente discriminados na sociedade, precisam de políticas específicas que reduzam essa discriminação e as decorrentes desigualdades econômica, social e no acesso a oportunidades.","503",NA
"Os grupos que serão contemplados nas nossas políticas afirmativas são as mulheres, os negros, as comunidades LGBTI e as pessoas com deficiências.","503",NA
"Para dar um exemplo inicial e importante, sem ser suficiente, buscaremos igualar o número de homens e mulheres nas posições de comando no Governo Federal.","503",NA
"Além disso, a população negra e parda constitui mais da metade da população brasileira.","503",NA
"Diante desse fato, é difícil conceber a possibilidade de um projeto nacional de desenvolvimento sem que o racismo seja denunciado e a igualdade de oportunidades seja alcançada.","503",NA
"No que se refere à população LGBTI, não podemos nos furtar do compromisso com a vida e igualdade em direitos dessa população; o mesmo vale em relação às pessoas com deficiência.","503",NA
"Por fim, apesar de não serem discriminados da mesma forma que os demais grupos citados, os jovens constituem-se no futuro de qualquer país e encontram-se na fase de sua formação física, intelectual e moral enquanto integrantes da sociedade, e é importante que desenhemos políticas e ações específicas para eles.","503",NA
"É preciso desenvolver ações que respeitem as diferenças humanas e a capacidade de reconhecer os direitos civis de todos.","503",NA
"RESPEITO ÀS MULHERES:","H",NA
"10.1  Em um contexto de desvantagem social em diversas das dimensões de poder e direitos, entende-se que é necessária uma atenção especial às mulheres no que diz respeito ao seu papel como foco de políticas públicas.","706",NA
"Com uma população em torno de 203 milhões de habitantes, o Brasil registra 6 milhões a mais de mulheres (51,6% do total da população, de acordo com os dados do IBGE).","706",NA
"A presença de mulheres aumenta proporcionalmente sobretudo nas idades mais avançadas: enquanto a esperança de vida das brasileiras é de 79,4, a dos homens é de 72,9 anos.","706",NA
"Mais da metade (55,6%) das pessoas abaixo da linha de pobreza são mulheres sem cônjuge com filhos até 14 anos.","503",NA
"De acordo com o IBGE, 28,2% das mulheres têm ocupações em tempo parcial (30 horas semanais), enquanto o percentual entre os homens é de 14,1%.","706",NA
"Ao mesmo tempo, as mulheres gastam com afazeres domésticos –  trabalho não remunerado – 73% de tempo a mais que os homens.","706",NA
"Isso, mesmo em um contexto de mais anos de estudo.","706",NA
"O rendimento médio delas equivale a ¾ do observado para os homens e somente 39% dos cargos gerenciais são ocupados por mulheres.","503",NA
"10.2 Um programa com foco de gênero sinaliza uma mudança de atitude frente aos processos sociais, reconhecendo que a mulheres e homens são atribuídos papéis diferentes na vida cotidiana o que, portanto, geram diferentes necessidades de ação estatal;","504",NA
"Políticas para mulheres precisam ser pensadas tanto em um contexto de urgência por exemplo, como o aumento de acesso a creches públicas, assim como tendo em vistas efeitos de mais longo prazo como o fortalecimento de leis e programas que facilitem a inserção das mulheres nos meios produtivos.","504",NA
"A autonomia das mulheres, e a melhoria de sua situação no que concerne ao seu status político, social, econômico e de Saúde é uma preocupação fundamental para uma sociedade com vistas ao desenvolvimento pleno.","503",NA
"Portanto, propomos uma série de medidas orientadas às políticas de Gênero.","504",NA
"10.3 Em relação à institucionalização das políticas:","504",NA
"Recriação da Secretaria das Mulheres;","504",NA
"Restauração e incentivo da realização de conferências de mulheres a nível subnacional e nacional para facilitar o mapeamento dos problemas enfrentados, assim como o desenvolvimento colaborativo de novas políticas públicas;","504",NA
"Garantia da aplicação efetiva da reserva de 30% das candidaturas para mulheres, estipulada pela lei de cotas;","503",NA
"Defesa da paridade de mulheres na política;","503",NA
"Promoção de campanhas com foco no aumento das mulheres no poder político, com vistas ao alcance da paridade;","503",NA
"Incentivo ao treinamento de mulheres candidatas, com vistas ao alcance da paridade;","503",NA
"Atuação junto aos órgãos competentes para garantir a segurança das candidatas e eleitas.","503",NA
"10. 4 Em relação ao mercado de trabalho:","701",NA
"Adoção de medidas apropriadas para melhorar a capacidade das mulheres para obter renda para além das ocupações tradicionais, com vistas à autonomia econômica;","503",NA
"Garantia de acesso igual das mulheres ao mercado de trabalho e aos sistemas de seguridade social;","503",NA
"Aumento do número de vagas disponíveis em creches, possibilitando que as mães tenham mais tempo para se inserirem no mercado produtivo de forma plena;","504",NA
"Fortalecimento de programas de qualificação profissional;","503",NA
"Implementação de programas de microcrédito","503",NA
"e treinamento de microempreendimentos com atenção às mulheres;","503",NA
"Criação de leis e programas que ajudem a proteger as trabalhadoras informais;","503",NA
"Garantia do cumprimento da lei no caso das trabalhadoras domésticas;","503",NA
"Garantia do cumprimento da regra que determina a igualdade de salários de homens e mulheres quando na mesma função e mesma carga horária;","503",NA
"Garantia do cumprimento da proibição de práticas discriminatórias por empregadores contra as mulheres, tais como as baseadas em provas de uso de contraceptivos ou gravidez;","503",NA
"Garantia do cumprimento das regras que permitem às mulheres combinar os papéis de gravidez, amamentação e criação dos filhos com a participação na força de trabalho.","503",NA
"10.5 Em relação à formação:","503",NA
"Eliminação do uso de material de ensino e educação estereotipados, que reforçam o papel da mulher como menos apta ao mundo da produção ou mais aptas à esfera doméstica;","503",NA
"Promoção de programas de liderança entre meninas;","503",NA
"Ampliação de programas de incentivo para mulheres nas ciências exatas.","503",NA
"Combate à evasão escolar de adolescentes grávidas, com focos nos estados do Norte e Nordeste, onde esses dados permanecem altos;","506",NA
"Garantia de alfabetização para mulheres que já passaram da idade escolar tradicional;","506",NA
"Fortalecimento de programas que combatam as desigualdades de raça/etnia, principalmente no acesso às universidades.","503",NA
"10.6 Em relação à saúde:","504",NA
"Oferta de educação informativa para atenção à prevenção da gravidez com foco em jovens de ambos os sexos, direcionada ao fortalecimento dos direitos reprodutivos e informações sobre métodos contraceptivos;","504",NA
"Garantia de condições legais e de recursos para a interrupção da gravidez quando ocorrer de forma legal, combatendo a criminalização das mulheres atendidas nos pontos de atendimento na saúde;","504",NA
"Combate à violência obstétrica, com o fortalecimento de programas que incentivem o parto natural e a humanização do SUS.","504",NA
"10.7 Em relação à violência:","503",NA
"Garantia da aplicação e meios para a efetividade da Lei Maria da Penha;","503",NA
"Incentivo à criação de novas delegacias de atenção à mulher;","503",NA
"Implementação de políticas públicas de proteção, apoio e atenção às mulheres com a melhoria no atendimento às mulheres em situação de violência;","503",NA
"Fortalecimento dos programas de treinamento dos profissionais de saúde e da polícia voltados para atender mulheres vítimas de violência;","503",NA
"Identificação e enfrentamento das violências cometidas contra as mulheres encarceradas, especialmente as grávidas,","503",NA
"RESPEITO AOS AFRODESCENDENTES:","H",NA
"10.8 O Brasil é o país do continente americano que recebeu o maior fluxo de africanos escravizados entre os séculos XVI e XIX.","503",NA
"No entanto, passados 130 anos da abolição da escravatura, eles ainda encontram problemas no processo de sua plena integração social e do exercício de seus direitos de cidadania.","503",NA
"A explicação para esses entraves está no racismo à moda brasileira e suas ambiguidades.","503",NA
"Uma das características desse racismo foi a criação do mito da democracia racial que, além de camuflar as desigualdades raciais e os conflitos latentes, prejudicou o processo de construção da identidade coletiva da população negra e atrasou a discussão na sociedade sobre as reinvindicações de políticas de ação afirmativa e reparação.","503",NA
"Uma série de medidas estão sendo propostas para eliminar a discriminação a esse grupo da sociedade:","503",NA
"Garantia de uma política de assistência social na perspectiva de equidade para os segmentos sujeitos a maiores riscos sociais, como a população negra de rua;","503",NA
"Inclusão da questão da diversidade cultural e religiosa desde a infância, valorizando a história e cultura das diversas etnias africanas;","503",NA
"Desenvolvimento de ações de políticas públicas para o pleno direito de acesso da população negra à justiça e à cidadania;","503",NA
"Promoção da sensibilização e capacitação dos profissionais de direito através de fóruns, seminários, palestras e debates abordando temas específicos como discriminação racial e violência sexual contra mulheres afrodescendentes;","503",NA
"Garantia da adoção de políticas afirmativas por parte de empresas e cooperativas como pré-requisitos ou agregação de pontos de vantagem para as mesmas em processos licitatórios de concorrências públicas, financiamento, subsídios, licenças ou avais em geral; o mecanismo também deve se aplicar a empresas que contratarem jovens negros em conflito com a lei e que estejam cumprindo medidas sócioeducativas;","503",NA
"Implantação das convenções 100, 101 e 169 da Organização Internacional do Trabalho no que concerne à discriminação em matéria de emprego, salário e profissão;","503",NA
"Aprimoramento dos mecanismos de fiscalização contra as práticas de assédio sexual e discriminação racial na ocupação de vagas no mercado de trabalho;","503",NA
"Instituição de mecanismos de controle social do uso depreciativo de imagem de mulheres negras nos meios de comunicação;","503",NA
"Garantia da implementação e execução do Plano Nacional de Políticas para as mulheres negras;","503",NA
"Fornecimento de material pedagógico adequado para tratamento da questão racial nas escolas, ampliando o acervo das bibliotecas escolares e colocando ao alcance dos alunos a formação correta e não preconceituosa sobre os grupos étnicos raciais discriminados;","503",NA
"Fortalecimento do diálogo federativo em relação ao plano nacional de implementação das diretrizes curriculares nacionais para a educação das relações étnicos raciais e para o ensino de história e cultura afro-brasileira e africana;","503",NA
"Manutenção do ingresso da juventude negra em todas as universidades públicas através do sistema de cotas, assegurando via ações afirmativas a sua permanência nas instituições de ensino;","503",NA
"Expansão do acesso das populações de áreas remanescentes de quilombos, comunidades rurais, ciganas e indígenas às escolas profissionais de ensino técnico;","506",NA
"Promoção de ações de políticas de segurança pública que atuem contra a escalada de violência policial em nosso país, buscando a preservação da vida e cidadania da juventude negra;","605.2",NA
"Ampliação do Plano Juventude Viva, fortalecendo o diálogo com as polícias  e o sistema de justiça para uma nova concepção de identificação e abordagem dos cidadãos, eliminando o racismo institucional e o preconceito geracional;","605.2",NA
"Fortalecimento e ampliação do PRONASCI- Programa Nacional de Segurança Pública com Cidadania, em seu recorte étnico racial, denominado projeto Farol, considerando e priorizando intensificar as ações nas regiões de maior vulnerabilidade social conforme IDH- Índice de Desenvolvimento Humano;","605.2",NA
"Capacitação de profissionais de saúde com humanização do atendimento de modo a coibir a xenofobia e discriminação acerca de doenças relativas à população negra","504",NA
"Celeridade dos processos de titularização as áreas das populações remanescentes de quilombos,","503",NA
"dando apoio de infraestrutura, econômica e tecnológica a programas locais de educação","506",NA
"e saúde, além de saneamento básico e água potável;","504",NA
"Garantia do uso das terras ocupadas por remanescentes das comunidades de quilombos a sua reprodução física, social, econômica e cultural, bem como as áreas detentoras de recursos ambientais necessários à subsistência da comunidade, à preservação dos seus costumes, tradições, cultura e lazer;","705",NA
"Fortalecimento do Sistema Nacional de Promoção da Igualdade Racial (SINAPIR), incentivando a adesão de estados e municípios;","503",NA
"Estímulo à criação de secretarias de promoção da igualdade racial no âmbito dos estados e municípios;","503",NA
"Desenvolvimento e garantia de recursos para projetos sociais que resgatem a cultura negra, utilizando todas as linguagens de artes;","503",NA
"Incentivo à criação de corredores culturais e de intercâmbio entre as comunidades remanescentes de quilombos;","502",NA
"Realização de ações educativas na mídia que tratem da diversidade racial e ressaltem que o racismo é crime;","503",NA
"Organização de campanha nacional de valorização das contribuições civilizatórias, culturais e tecnológicas da população de matriz africana.","503",NA
"RESPEITO À POPULAÇÃO LGBTI:","H",NA
"10.9 Não podemos nos furtar do compromisso com a vida e igualdade em direitos dessa população.","706",NA
"É preciso desenvolver ações que harmonizem a convivência da população para o convívio respeitoso com as diferenças humanas e a capacidade de reconhecer os direitos civis de todos:","706",NA
"Criação do Comitê Nacional de Políticas Públicas LGBT com representantes estaduais, assim como uma Secretaria Nacional de Políticas Públicas para a Cidadania da população LGBTI, incluindo o amparo à seguridade de trabalho, emprego e renda à população LGBT","503",NA
"e de ações afirmativas de combate à discriminação institucional de empresas e no ambiente de trabalho;","503",NA
"Garantia da promoção da cidadania LGBTI, por um país para todas e todos, com respeito às diversidades humanas, sem exceção;","503",NA
"Implementação efetiva do Plano Nacional de Promoção da Cidadania e Direitos Humanos LGBTI;","201.2",NA
"Respeito ao Termo de Compromisso com a Aliança Nacional LGBTI+ e parceiras, tentando cumprir com máximo esforço suas propostas;","503",NA
"Criação de meios para coibir ou obstar os crimes LGBTIfóbicos, definindo suas características, equiparando aos crimes por racismo, injúria e feminicídio, cada qual com sua especificidade;","503",NA
"Reestruturação, ampliação, fortalecimento do Disk Direitos Humanos (Disk 100);","201.2",NA
"Realização de investimentos nas Universidades Públicas Federais para ampliação de programas de ações afirmativas, assistência estudantil e permanência;","503",NA
