"text","cmp_code","eu_code"
"Recomendam-se as seguintes medidas de acção:","303",NA
"• Acelerar a revisão do actual sistema de comparticipação no preço do medicamento com ênfase na evidência sobre a eficácia de princípios activos.","303",NA
"• Alargar, progressivamente, a prescrição por DCI a todos os medicamentos comparticipados pelo SNS.","303",NA
"• Rever o sistema de comparticipação por preços de referência em função da experiência acumulada.","303",NA
"• Em colaboração com o Ministério da Economia e com o apoio da autoridade reguladora da concorrência, reanalisar as margens de comercialização.","303",NA
"• Negociar um protocolo entre o Estado e a Indústria Farmacêutica para o controlo do crescimento do mercado do medicamento comparticipado pelo SNS.","505",NA
"• Adoptar a prescrição electrónica de medicamentos (e meios complementares de diagnóstico),","303",NA
"com auxiliares de decisão clínica e informação sobre custos de dose média diária e sucedâneos.","303",NA
"• Criar o Formulário Nacional de Medicamentos para Ambulatório.","303",NA
"• Restabelecer a vigilância sobre as acções de promoção do medicamento, junto de médicos e farmácias de oficina.","303",NA
"• Lançar um programa de melhoria da qualidade da prescrição.","303",NA
"• Tornar a indústria farmacêutica nacional uma área estratégica no interface entre a economia e a saúde, objecto de atenção e medidas específicas.","303",NA
"5.6 Equipamentos de saúde",NA,NA
"O Programa Melhoria e Ampliação de Instalações de Saúde (MAIS SAÚDE) atenderá às áreas prioritárias do Plano Nacional de Saúde.","504",NA
"A Carta Nacional de Equipamentos da Saúde (incluindo privados e associações sem fins lucrativos) será actualizada até ao final de 2006, tendo em conta as redes de referenciação hospitalar aprovadas.","504",NA
"As novas aquisições devem ser precedidas de análise custo-benefício e da sustentabilidade da sua operação.","504",NA
"A actualização da Carta Nacional de Equipamentos de Saúde permitirá:","504",NA
"melhorar a integração de cuidados de saúde;","504",NA
"melhorar a cobertura geográfica;","504",NA
"evitar duplicações desnecessárias entre investimentos públicos e não-públicos;","303",NA
"optimizar o uso dos existentes;","303",NA
"re-localizar equipamentos públicos redundantes, ou insuficientemente explorados, em instalações onde tenham melhor e mais eficiente utilização;","303",NA
"facultar informação pública ao sector privado prestador que lhe permita entrar no mercado, de forma efectiva e eficiente,","505",NA
"aumentando a escolha do cidadão.","505",NA
"5.7 Regionalização, participação e responsabilidade social",NA,NA
"Apesar de a Constituição prever que o SNS teria gestão descentralizada e participada, só no início dos anos noventa foram criadas administrações regionais de saúde, órgãos de administração desconcentrada da Saúde.","301",NA
"Será necessário, com prudência, rever a orgânica do SNS,","301",NA
"ampliando a participação da sociedade civil e dos cidadãos no Sistema de Saúde","301",NA
"e introduzir uma cultura e práticas de contratualização a todos os níveis.","301",NA
"Deverão ser reconstituídas as Agências de Contratualização dos Serviços de Saúde, nas várias regiões,","301",NA
"as quais assumirão, a nível regional, as funções do IGIF.","301",NA
"Deve ser reactivado o Conselho Nacional de Saúde (CNS).","405",NA
"O Conselho recolherá contributos e participação das associações de doentes, associações de consumidores, fundações e institutos públicos e privados, sociedades médicas, universidades e comunicação social.","405",NA
"Alcançará compromissos de sindicatos e associações empresariais, sem esquecer as associações da indústria hoteleira e da restauração e dos produtores da indústria alimentar.","405",NA
"Deverá ainda envolver a indústria e a distribuição de produtos farmacêuticos.","405",NA
"VI. Famílias, igualdade e tolerância",NA,NA
"1. Novas políticas para as famílias",NA,NA
"As famílias portuguesas sentiram de forma bem significativa as dificuldades decorrentes do agravamento da situação económica e social do País nestes dois últimos anos e meio.","603",NA
"Mas, se é urgente melhorar o actual quadro económico e social do País,","603",NA
"a qualidade de vida e a confiança das famílias portuguesas,","603",NA
"é também essencial que a acção política a desenvolver nos próximos anos e a apresentar nestas eleições legislativas, esteja assente numa perspectiva de longo prazo que assegure o desenvolvimento sustentável e equilibrado.","603",NA
"Nesta medida, o PS assume uma nova visão da organização social e a ambição de contribuir de forma decisiva para a sua concretização.","603",NA
"O PS quer criar todas as condições para que a organização social seja pensada em função das pessoas, mulheres e homens, e dos seus diferentes tempos de vida.","603",NA
"Em Portugal, a maioria dos homens e das mulheres trabalha a tempo inteiro.","603",NA
"De todos os países da União Europeia, o nosso País apresenta uma das mais elevadas taxas de participação das mulheres no mercado de trabalho a tempo inteiro e é aquele onde as mulheres trabalham mais horas por semana.","603",NA
"Mas é, também, o que regista, no mesmo quadro, uma das redes de infra-estruturas de apoio às famílias mais insuficientes e desadequadas.","603",NA
"Esta situação tem como consequência uma excessiva acumulação de responsabilidades familiares e profissionais por parte das mulheres que, por si só, tem implicações negativas para todos e para a sociedade em geral:","603",NA
"• Dificulta as opções profissionais e pessoais das mulheres","706",NA
"e penaliza-as nos seus direitos mais básicos de realização pessoal,","706",NA
"como são exemplo as discriminações que sofrem quotidianamente no acesso ao mercado de trabalho e nas condições de exercício do trabalho.","503",NA
"• Penaliza igualmente o acesso dos homens a alguns dos seus direitos básicos na esfera privada e familiar,","603",NA
"como por exemplo o efectivo exercício dos direitos de paternidade.","603",NA
"• Dificulta as condições das famílias no desempenho das suas funções sociais mais importantes,","603",NA
"nomeadamente na capacidade de garantir o acompanhamento integral do crescimento das crianças, cidadãos do futuro do nosso País; e","503",NA
"• Torna impossível uma boa gestão dos recursos humanos, factor essencial para o desenvolvimento da competitividade,","503",NA
"o que é patente na contradição entre uma relativa igualdade de oportunidades no acesso ao ensino","503",NA
"e uma profunda desigualdade no acesso ao emprego em Portugal.","503",NA
"O PS reconhece o contributo imprescindível das famílias para a coesão, o equilíbrio social e o desenvolvimento sustentável do nosso País.","603",NA
"Para o PS, deve haver uma responsabilidade partilhada entre o Estado, as autarquias, os parceiros sociais, as associações não governamentais em parceria com as próprias famílias na criação de condições que permitam às famílias o exercício dos seus direitos","603",NA
"e o cumprimento das suas responsabilidades sociais.","603",NA
"Uma organização social fundada na igualdade entre mulheres e homens","503",NA
"e na efectiva possibilidade de todos, independentemente do género, planearem as suas vidas e o seu futuro.","503",NA
"Um olhar exigente sobre a sociedade portuguesa implica, igualmente, uma capacidade de análise política da evolução mais recente da situação das famílias em Portugal.","603",NA
"A diversificação das situações familiares, a diminuição da natalidade e o aumento da esperança média de vida exigem respostas novas.","603",NA
"Nesta perspectiva, o PS assume a necessidade da definição de políticas públicas de apoio às famílias e à criança","603",NA
"assentes no princípio da primazia dos direitos humanos, do qual decorrem quatro perspectivas fundamentais:","201",NA
"• Reconhecimento da diversidade das situações familiares,","603",NA
"o que implica o estudo e acompanhamento das mudanças em curso na família e a definição de tipologias de intervenção adequadas.","603",NA
"• Consagração de políticas públicas determinadas por critérios de justiça social","503",NA
"nomeadamente no que se refere à progressiva eliminação dos factores que afectam todas as famílias em situações de grande vulnerabilidade social","503",NA
"– as pessoas/mulheres sós, sobretudo idosos,","503",NA
"as famílias numerosas pobres,","503",NA
"as famílias em situação de monoparentalidade,","503",NA
"as famílias com pessoas desempregadas,","503",NA
"as crianças em situação de risco,","503",NA
"as famílias imigrantes e","503",NA
"famílias com pessoas portadoras de deficiência.","503",NA
"• Consagração da perspectiva pró-igualitária que exige uma articulação estreita entre a política de família e a política de igualdade,","503",NA
"nomeadamente pela promoção de uma ampla rede social de apoios,","504",NA
"pela definição de uma estratégia para a promoção da conciliação entre família/trabalho.","603",NA
"• Desenvolvimento de uma perspectiva baseada em políticas sociais de proximidade, em parceria com as famílias e os agentes sociais, designadamente autarquias, associações comunitárias e associações de família.","603",NA
"Quanto às medidas políticas a implementar, importa avançar novas iniciativas que cubram áreas ainda altamente deficitárias","603",NA
"e que progressivamente se adaptem às novas realidades de modo a, tanto quanto possível, antecipar as novas necessidades e problemas que entretanto vão surgindo.","603",NA
"A conciliação entre vida profissional e vida familiar deve ser promovida através da valorização desta dimensão em todas as áreas das políticas públicas e, em particular, através de:","603",NA
"• Expansão e consolidação de uma rede nacional de apoios às famílias,","504",NA
"especialmente nas zonas de maior risco de exclusão social.","504",NA
"• Assumir, no discurso do Estado, a importância da partilha de responsabilidades familiares entre homens e mulheres,","603",NA
"nomeadamente valorizando de igual modo a maternidade e a paternidade, como condição essencial ao desenvolvimento económico e social e à qualidade de vida da nossa sociedade.","603",NA
"• Fazer depender a utilização do 5º mês da licença de maternidade e paternidade em proporção do tempo partilhado entre os pais e as mães nos quatros meses anteriores.","603",NA
"• Promoção, no âmbito da concertação social, das questões relativas à conciliação entre a vida profissional e a vida familiar.","405",NA
"• Previsão de incentivos às empresas e instituições que facilitem a conciliação entre a vida profissional e familiar,","603",NA
"designadamente pelo recurso à flexibilidade no horário de trabalho ou ao trabalho a tempo parcial.","603",NA
"O PS considera importante garantir a efectiva não discriminação das diferentes situações familiares,","503",NA
"bem como a regulamentação e aplicação do Regime Jurídico das Uniões de Facto e da Economia Comum.","503",NA
"2. Combate à violência doméstica",NA,NA
"O combate à violência doméstica afirma-se através da consolidação de uma política de prevenção e combate, consubstanciada nas seguintes orientações:","503",NA
"• Promoção de uma cultura para a cidadania e para a igualdade","503",NA
"que difunda novos valores sociais que permitam combater as relações de dominação e promover a igualdade de género.","503",NA
"• Reforço das campanhas de informação.","504",NA
"• Reforço da formação dos agentes envolvidos nos mais diversos sectores (policial, judicial, social).","605",NA
"• Reforço da formação a nível escolar,","506",NA
"nomeadamente pelo desenvolvimento de conteúdos a serem adoptados em meio educativo.","506",NA
"• Expansão da rede social de apoio e acolhimento das vítimas,","504",NA
"articulada com medidas que promovam a sua reinserção e autonomia.","504",NA
"3. Igualdade de género",NA,NA
"Apesar dos enormes progressos alcançados ao longo do século XX, e em Portugal nas últimas décadas, a desigualdade baseada no sexo continua presente em muitas áreas da vida em sociedade,","503",NA
"pelo que toda a intervenção política no sentido de a combater constitui sempre um progresso no aprofundamento da democracia","503",NA
"e na implementação dos direitos humanos.","201",NA
"Por outro lado, é hoje claro que os países onde existem políticas activas de igualdade são também aqueles que ocupam os primeiros lugares do desenvolvimento humano.","503",NA
"Uma política para a igualdade de género distingue-se assim das antigas políticas para a igualdade de oportunidades ao nível duma maior responsabilização do Estado pela sua concretização e promoção em toda a sociedade,","503",NA
"pela dimensão ético-política da sua implementação,","503",NA
"e pela perspectiva pró-activa e de mudança que assumem a intervenção política e as políticas públicas.","503",NA
"Para além destes princípios orientadores, uma política para a igualdade de género assentará nos princípios da governação da Plataforma de Pequim (adoptada na V Conferência sobre as Mulheres das Nações Unidas em 1995):","503",NA
"• Centralidade da política para a igualdade de género na estrutura da governação.","503",NA
"• Transversalidade da política para a igualdade de género em todas as outras políticas,","503",NA
"de modo a assegurar a promoção da igualdade e o combate à desigualdade.","503",NA
"Entre as áreas onde a transversalidade da igualdade de género pode fazer uma diferença qualitativa importante destacam-se a educação,","503",NA
"a qualificação e o emprego,","503",NA
"a saúde","503",NA
"e a ciência.","503",NA
"Para o PS, promover a igualdade exige o reforço da informação, de sensibilização, de formação e de investigação,","503",NA
"com estratégias,","503",NA
"com medidas,","503",NA
"com recursos humanos e financeiros,","503",NA
"com metas quantificadas,","503",NA
"com calendários de execução,","503",NA
"com avaliação baseada em indicadores desagregados por sexo.","503",NA
"Neste sentido, o PS assume três compromissos emblemáticos para a promoção da Igualdade de género:","503",NA
"• Obrigatoriedade da avaliação do impacto de género em todas as iniciativas legislativas de responsabilidade governamental.","503",NA
"Promoção de uma educação para todos e para todas","503",NA
"combatendo os efeitos de género nos percursos escolares e na escolha das carreiras.","503",NA
"• Reforço da participação política das mulheres em todas as esferas de decisão,","503",NA
"cumprindo o artigo 109º da Constituição","203",NA
"e estendendo o seu entendimento à economia e à inovação.","503",NA
"• Promoção da igual valorização da maternidade e paternidade na família, no mercado de trabalho e face ao Estado.","503",NA
"4. Uma política de verdade para a Interrupção Voluntária da Gravidez",NA,NA
"O PS tem sobre a despenalização da Interrupção Voluntária da Gravidez uma posição muito clara.","604",NA
"Passaram seis anos desde a realização do referendo sobre esta matéria.","604",NA
"Durante estes seis anos, o País assistiu a uma sucessão de julgamentos de mulheres pelo crime de aborto que confrontaram a nossa sociedade com uma lei obsoleta e injusta.","604",NA
"O PS assume o compromisso de suscitar um novo referendo sobre a despenalização da Interrupção Voluntária da Gravidez, nos termos anteriormente submetidos ao voto popular,","604",NA
"e bater-se-á empenhadamente pela sua aprovação pelos portugueses.","604",NA
"Esta despenalização da IVG é uma inadiável exigência de justiça e dignidade para as mulheres,","604",NA
"mas não pode deixar de estar associada à efectivação da educação sexual,","604",NA
"à garantia do acesso generalizado ao planeamento familiar","504",NA
"e à promoção de uma política de direitos sexuais e reprodutivos.","604",NA
"5. Política de não discriminação",NA,NA
"O PS assume integralmente as disposições constitucionais e as orientações da União Europeia em matéria de não discriminação com base na orientação sexual.","203",NA
"Nesse sentido, é importante lançar um amplo debate nacional sobre igualdade e orientação sexual,","503",NA
"incluindo o desenvolvimento de acções anti-discriminatórias junto de grupos sociais particularmente sensíveis para a qualidade da nossa democracia.","503",NA
"VII. Para uma política de imigração inclusiva",NA,NA
"Portugal optou por uma política de abertura regulada à imigração, adoptando uma estratégia em torno de três eixos:","608",NA
"regulação,","608",NA
"fiscalização","608",NA
"e integração.","608",NA
"Esta estratégia foi inspirada na estratégia da União Europeia de criação de políticas comuns de estrangeiros e de asilo, a qual merece total adesão do Partido Socialista.","608",NA
"A partir da segunda metade dos anos noventa do século passado, assistiu-se a um notório acréscimo do número de imigrantes que procuraram o nosso País.","705",NA
"Hoje o número de estrangeiros que vivem e trabalham em Portugal aproxima-se, ou talvez exceda, os 4% da população residente.","705",NA
"Este acréscimo deveu-se a um período de prosperidade que pôs a descoberto as limitações de mão-de-obra em alguns sectores da actividade económica.","705",NA
"Ficou claro que um acentuado ritmo de crescimento – para já não falar da necessidade de inversão do défice demográfico – não prescinde do recurso a mão-de-obra estrangeira,","705",NA
"podendo até suceder que no futuro esse recurso tenha de se acentuar, particularmente em áreas de mão de obra qualificada.","705",NA
"Este surto recente de imigração diversificou dramaticamente as origens, as culturas, os graus de qualificação dos imigrantes.","705",NA
"Depois do ciclo de prosperidade veio a crise económica que atingiu os imigrantes tão duramente como os portugueses.","608",NA
"Sabemos que muitos dos sem-abrigo mais recentes são cidadãos estrangeiros apanhados por uma crise que não conseguem enfrentar por falta de enquadramento social mínimo.","608",NA
"Esta situação faz com que a curto e médio prazo a vertente da integração assuma um cariz prioritário,","608",NA
"sem esquecer as outras duas vertentes estratégicas da fiscalização e da integração.","608",NA
"Os imigrantes procuram-nos para melhorar a sua vida,","705",NA
"mas cumprem um papel importante no nosso desenvolvimento.","705",NA
"Por isso temos o dever de lhes proporcionar o acesso a condições mínimas de sustentação e de integração.","503",NA
"Este dever não se funda apenas em motivos de ordem ética e humanista,","503",NA
"funda-se também em relevantes motivos de interesse nacional:","503",NA
"imigrantes insuficientemente integrados, instáveis, com problemas sociais, são um factor de perturbação que contribui para sentimentos de insegurança dos cidadãos.","608",NA
"A contrapartida deste dever da comunidade nacional para com os imigrantes é o dever destes aceitarem e praticarem as regras mínimas de convivência social consagradas na Constituição.","608",NA
"Assim, numa perspectiva de integração, enfrentamos um duplo desafio:","608",NA
"reforçar os mecanismos de integração dos imigrantes,","608",NA
"e estender-lhes um conjunto mínimo de mecanismos de protecção social idênticos àqueles de que desfrutam os portugueses.","503",NA
"Para cumprir tais objectivos, promoveremos:","608",NA
"• O reconhecimento de um estatuto de cidadania a quem tem fortes laços com Portugal,","608",NA
"designadamente a indivíduos que nasceram em território nacional que são filhos de pai ou de mãe não nacionais nascidos em Portugal, ou filhos de quem já vive há alguns anos em Portugal,","608",NA
"e se encontre integrado na sociedade, qualquer que seja a sua situação face à lei.","608",NA
"• A garantia da igualdade de tratamento,","503",NA
"particularmente nos domínios social e laboral.","503",NA
"• A criação de mecanismos de protecção social mínima para imigrantes que tenham perdido o seu emprego.","504",NA
"• A participação dos imigrantes na vida política,","202",NA
"designadamente através da participação nas eleições autárquicas, após um período de permanência no território nacional.","202",NA
"• A criação de mecanismos e programas de integração e de incentivo a quadros qualificados nas áreas em que o País mostra maiores carências,","701",NA
"bem como a utilização adequada de recursos humanos qualificados já imigrados em Portugal.","701",NA
"• A multiplicação de oportunidades de aprendizagem do português por estrangeiros,","608",NA
"bem como da formação para a cidadania.","608",NA
"• A facilitação dos processos de equivalência de diplomas e qualificações profissionais obtidas no estrangeiro.","608",NA
"• O desenvolvimento de programas específicos para a integração plena de segundas e terceiras gerações.","608",NA
"• O acesso dos filhos dos imigrantes e das minorias étnicas às creches, aos jardins-deinfância e ao pré-escolar.","504",NA
"• O lançamento de campanhas de educação sexual e planeamento familiar,","608",NA
"particularmente destinados aos jovens imigrantes, tendo em conta a diversidade e os códigos culturais.","608",NA
"• A participação das associações de imigrantes no processo de integração.","608",NA
"• A frequência de cursos de formação profissional por parte de imigrantes que residam ou permaneçam legalmente em Portugal.","608",NA
"• O desenvolvimento de uma rede nacional de informação aos imigrantes e minorias étnicas, em colaboração com as autarquias locais.","608",NA
"• A criação de material didáctico do ensino básico e secundário que contribua para atingir níveis satisfatórios de sucesso escolar das crianças e jovens filhos de imigrantes.","506",NA
"• Programas de inserção social e ocupacionais da mulher migrante.","608",NA
"A aposta muito empenhada na integração será acompanhada por um reforço da regulação e da fiscalização.","608",NA
"A regulação procurará encorajar a imigração legal e desencorajar a imigração irregular.","608",NA
"Para tanto, urge recuperar mecanismos de flexibilização da regulação dos fluxos, como as autorizações de permanência,","608",NA
"desenvolver acordos com países de origem","608",NA
"e criar mecanismos de resposta mais rápida e eficaz aos pedidos de imigração canalizados pelas vias legais.","608",NA
"A fiscalização centra-se na repressão das redes de recrutamento ilegal de mão de obra e de tráfico de seres humanos.","605",NA
"No plano institucional, será reforçada a figura do Alto Comissário para Imigração e as Minorias Étnicas.","608",NA
"VIII. Políticas de juventude: educar para a cidadania, promover a participação democrática",NA,NA
"A problemática da juventude assume, nas sociedades modernas, um carácter estratégico.","706",NA
"Isto implica o desenvolvimento de políticas específicas, mas fundamentalmente uma preocupação de transversalidade nas várias áreas de governação,","706",NA
"designadamente educação,","506",NA
"protecção social","504",NA
"e habitação.","504",NA
"No contexto da sociedade portuguesa, moderna e em acelerada mudança, é essencial dotar a juventude portuguesa dos instrumentos necessários para uma activa participação e intervenção social e cívica.","202",NA
"O sistema educativo não assegura, naturalmente, todas as respostas, pelo que a educação não formal, nas suas mais diversas formas (associativismo, voluntariado, etc.), ao proporcionar novas oportunidades de formação e de actuação em sociedade, assume um papel fundamental.","411",NA
"Neste sentido, o PS adopta um conjunto de orientações, a desenvolver e implementar de forma aberta e participada:","606",NA
"• Estimular e incentivar os associativismos juvenil e estudantil,","606",NA
"considerando que estes assumem um papel fundamental na promoção da educação não formal dos jovens.","606",NA
"• Estimular a criação dos Conselhos Municipais de Juventude, tendo em conta as experiências positivas, que um pouco por todo o País têm proliferado.","706",NA
"• Incentivar a mobilidade geográfica dos jovens em Portugal e na Europa, nos âmbitos educativo, do mercado de trabalho ou do lazer.","706",NA
"• Apoiar o empreendedorismo jovem,","402",NA
"nomeadamente através da progressiva introdução do empreendedorismo na estrutura curricular dos diferentes níveis de ensino.","506",NA
"• Combater a precariedade do emprego jovem,","701",NA
"fenómeno que tem dificultado a emancipação e a especialização profissional,","701",NA
"e desincentivado a formação e a qualificação.","411",NA
"• Facilitar o acesso dos jovens à habitação,","504",NA
"como forma de estimular uma juventude emancipada, mais confiante, participante e dinâmica.","504",NA
"CAPÍTULO III",NA,NA
"QUALIDADE DE VIDA E DESENVOLVIMENTO SUSTENTÁVEL",NA,NA
"I. Mais qualidade ambiental e melhor ordenamento do território",NA,NA
"1. Ambiente e ordenamento do território no centro da estratégia de desenvolvimento",NA,NA
"O Governo do PS colocará a política de ambiente e ordenamento do território no centro da sua estratégia para o desenvolvimento do País.","501",NA
"Isto implicará devolver ambição à política de ambiente e ordenamento do território","501",NA
"e reforçar a integração das preocupações ambientais e territoriais nas diferentes políticas sectoriais, do turismo à agricultura, da indústria às florestas, das obras públicas à cultura.","501",NA
"Este objectivo reveste-se de particular relevância nos sectores em que estão em causa compromissos internacionais.","107",NA
"É o caso das metas fixadas no âmbito do combate global às alterações climáticas no quadro do Protocolo de Quioto, com implicações em diversas políticas sectoriais,","107",NA
"com destaque para as de energia e de transportes,","107",NA
"tendo em vista a redução das emissões de gases com efeito de estufa.","107",NA
"A política de ambiente e ordenamento do território tem dois objectivos principais:","501",NA
"alcançar a convergência ambiental com a Europa","501",NA
"e promover a coesão territorial, a nível nacional e europeu.","410",NA
"Esta visão implica uma grande capacidade de coordenação e integração de políticas, que o PS promoverá, nomeadamente, através de um sistema de gestão territorial mais efectivo, mais coerente,","404",NA
"mais descentralizado e mais responsável perante os cidadãos.","301",NA
"2. Para uma convergência ambiental com a Europa",NA,NA
"A convergência com a média europeia não se deve confinar aos indicadores económicos.","501",NA
"Importa, também, proporcionar em Portugal níveis de protecção ambiental e de qualidade de vida equivalentes aos dos nossos parceiros europeus.","501",NA
"Isto implica qualificar as nossas infraestruturas ambientais e a respectiva gestão,","501",NA
"de forma a alcançar níveis de atendimento próprios dos países desenvolvidos,","501",NA
"designadamente em domínios como o abastecimento de água, o saneamento e o tratamento de resíduos.","501",NA
"Para tanto, importa relançar os investimentos nas infra-estruturas, optimizando o aproveitamento dos fundos comunitários disponíveis.","501",NA
"Para garantir o sucesso desses investimentos e a sua racionalização a uma escala adequada, é vital o papel do Grupo Águas de Portugal","501",NA
"como um forte grupo empresarial português capaz de assegurar o desenvolvimento da política pública de ambiente para o sector,","501",NA
"sem prejuízo do estabelecimento de parcerias estratégicas que permitam reforçar a sua capacidade de resposta,","501",NA
"desenvolver capacidades nacionais e estruturar os investimentos, tendo em vista as metas do Plano Estratégico de Abastecimento de Água e Saneamento de Águas Residuais (PEAASAR).","501",NA
"Neste sentido, o Governo do PS adoptará uma estratégia para o sector empresarial das águas,","501",NA
"revogando as orientações que constam na Resolução do Conselho de Ministros que preconiza o desmembramento do Grupo Águas de Portugal.","501",NA
"Na política da água, o Governo do PS porá fim à actual situação de incumprimento da Directiva-Quadro da Água,","501",NA
"promovendo a aprovação de uma nova Lei da Água que consagre o princípio da gestão por bacia hidrográfica,","501",NA
"no âmbito de uma reforma do sistema institucional de gestão e do regime de utilização dos recursos hídricos.","501",NA
"Por outro lado, será retomada a aplicação do Plano Nacional da Água e dos Planos de Bacia Hidrográfica","501",NA
"e relançada a cooperação luso-espanhola para a gestão dos cursos de água transfronteiriços.","107",NA
"Será dado, também, um novo impulso à aprovação dos planos de ordenamento das albufeiras de águas públicas.","501",NA
"Finalmente, será reforçada a regulação a cargo do Instituto Regulador de Águas e Resíduos.","501",NA
"No domínio dos resíduos, importa intensificar as políticas de redução,","501",NA
"reciclagem","501",NA
"e reutilização,","501",NA
"bem como assegurar as necessárias infra-estruturas de tratamento e eliminação.","501",NA
"No que se refere aos resíduos industriais perigosos (RIP), Portugal não pode continuar a adiar a solução efectiva do problema","501",NA
"e deve respeitar o princípio da auto-suficiência que norteia a política europeia de resíduos,","501",NA
"reduzindo a respectiva exportação.","501",NA
"Para além das medidas para reduzir a produção deste tipo de resíduos, bem como de promoção da sua reciclagem ou regeneração,","501",NA
"Portugal continua a precisar de dois aterros para resíduos industriais perigosos","501",NA
"e de assegurar a eliminação, por incineração, da fracção restante de RIP que não tiverem melhor alternativa de tratamento.","501",NA
"Aliás, Portugal está hoje a exportar cerca de 50% da sua produção anual de RIP para países que têm sistemas mais avançados de tratamento","501",NA
"e a verdade é que nesses países a quase totalidade dos nossos resíduos está ser encaminhado para incineração dedicada ou co-incineração, justamente por ausência de melhor alternativa técnica disponível.","501",NA
"Nestas condições, o Governo do PS promoverá a avaliação do concurso público em desenvolvimento para a construção de dois aterros, no quadro da instalação de dois CIRVER,","501",NA
"e retomará o processo tendo em vista a co-incineração nas cimenteiras da fracção de RIP que não possam ter melhor destino, incluindo os resíduos industriais que integram o passivo acumulado nos últimos anos.","501",NA
"Paralelamente, será reactivada a Comissão Científica Independente para efeitos de acompanhamento e controlo de todo o processo.","501",NA
"Quanto aos resíduos sólidos urbanos, o Governo do PS adoptará um plano de emergência para recuperar o atraso no cumprimento das metas europeias de reciclagem e valorização","501",NA
"e promoverá uma avaliação urgente da capacidade de resposta das infra-estruturas existentes,","501",NA
"tendo em vista a definição de novas orientações para a sua optimização","501",NA
"e a adopção de um programa de investimentos a realizar no futuro.","501",NA
"A meta assumida por Portugal de alcançar em 2010 os 39% de energia consumida a partir de fontes renováveis exige uma decidida intensificação do apoio ao investimento nas energias renováveis, como mais adiante se dará conta.","501",NA
"Importa agir de modo determinado no capítulo da eficiência energética,","501",NA
"sobretudo no que se refere à utilização da energia nos edifícios, nomeadamente públicos.","501",NA
"Para esse efeito, e para além da alteração do regime geral das edificações urbanas (RGEU)","501",NA
"e de um novo regime legal para a qualidade do ar interior dos edifícios,","501",NA
"serão introduzidas normas adequadas nos processos de contratação pública ou de concessão de apoios financeiros.","402",NA
"3. Promover a coesão territorial, favorecer o desenvolvimento das regiões",NA,NA
"O melhor aproveitamento do potencial de desenvolvimento das várias regiões e cidades do País","410",NA
"e o combate eficaz às disparidades existentes pressupõem a existência de estratégias de coesão territorial adequadas.","503",NA
"Estas estratégias incluem três componentes principais interligadas:","501",NA
"conservação da natureza e biodiversidade;","501",NA
"desenvolvimento regional e local;","410",NA
"integração em redes supranacionais.","107",NA
"O Governo do PS assumirá o objectivo de inverter o ciclo de degradação e desinvestimento na política de conservação da natureza e da biodiversidade,","501",NA
"comprometendo-se a concretizar a Estratégia Nacional de Conservação da Natureza e da Biodiversidade","501",NA
"e articulá-la com as políticas sectoriais;","501",NA
"rever o complexo regime jurídico da conservação da natureza","501",NA
"e valorizar a Rede Natura,","501",NA
"em estreita interligação com o aproveitamento das oportunidades associadas à implementação da nova política de desenvolvimento rural;","501",NA
"dinamizar o Programa Nacional de Turismo de Natureza","501",NA
"e promover um esforço de educação ambiental para o usufruto sustentável destes espaços naturais;","501",NA
"promover a reorganização do Instituto de Conservação da Natureza,","501",NA
"devolvendo-lhe dignidade","501",NA
"e superando, progressivamente, a situação de grave estrangulamento financeiro em que se encontra.","501",NA
"No que se refere especificamente ao Litoral, será desenvolvida uma política integrada e coordenada para as zonas costeiras, em articulação com a política para o Mar,","501",NA
"que favoreça a protecção ambiental e a valorização paisagística","501",NA
"mas que enquadre, também, a sustentabilidade e a qualificação das actividades económicas que aí se desenvolvam.","416",NA
"Por outro lado, serão intensificadas as medidas de salvaguarda de riscos naturais na faixa costeira,","501",NA
"designadamente por via de operações de monitorização e identificação de zonas de risco,","501",NA
"aptas a fundamentar os planos de acção necessários a uma adequada prevenção, protecção e socorro.","501",NA
"As políticas de desenvolvimento regional e local procurarão enquadrar e contrariar a tendência de excessiva litoralização do País","503",NA
"e de desertificação do interior e outras zonas deprimidas,","503",NA
"com o seu reverso que é a expansão descontrolada das áreas urbanas e urbanizáveis, sobretudo nas áreas metropolitanas de Lisboa e do Porto,","503",NA
"com a correspondente concentração de recursos económicos e sociais.","503",NA
"Serão estimuladas iniciativas que contribuam para um sistema urbano mais policêntrico e para uma relação cidade-campo mais integrada e equilibrada,","503",NA
"bem como para a promoção de factores de competitividade","503",NA
"e equidade social.","410",NA
"No quadro dessas políticas, permanecem necessárias medidas transitórias de discriminação positiva e mesmo alguns desvios ao princípio do utilizador-pagador.","503",NA
"Todavia, o mais importante é potenciar o dinamismo dos sectores económicos que em cada região podem impulsionar o desenvolvimento e a sua integração em espaços mais vastos.","402",NA
"As estratégias de coesão territorial apostarão, ainda, na crescente integração do País e das suas regiões e cidades em espaços supranacionais (ibérico, europeu, extra-europeu e global).","107",NA
"O acesso às infra-estruturas do século XXI,","107",NA
"a presença em redes transeuropeias e transnacionais de mobilidade (transportes, comunicações) e de conhecimento (universidades, centros de I&D),","107",NA
"e a gestão concertada de redes ecológicas supranacionais serão estimulados e apoiados.","107",NA
"O reforço do papel das cidades e regiões portuguesas em redes de cooperação para o desenvolvimento, criatividade e inovação será igualmente estimulado.","107",NA
